n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
9741709P;Organisme formation-Centre de formation d'apprentis ECM - European Consulting Management de Saint Pierre;LA REUNION;;;;;;;
9741712T;Organisme formation - Centre de formation d'apprentis ILOA - Institut de l'image et de l'Océan Indien Le Port;LA REUNION;;;;;;;
9741713U;Organisme formation - Centre de formation d'apprentis  Forma Ouest Insertion Saint Paul;LA REUNION;8;59;48;11;8;54;38
9741714V;Organisme formation-Centre de formation d'apprentis Batisud Formation Le Tampon;LA REUNION;;;;;;;
9741716X;Organisme formation - Centre de formation d'apprentis Axe Ressource Conseil Saint Pierre;LA REUNION;52;48;54;-6;52;23;25
9741720B;Organisme formation - Centre de formation d'apprentis Forma Conseil de Sainte Clotilde;LA REUNION;;;;;;;
9741721C;Organisme formation - Centre de formation d'apprentis Lauréat Forma de Saint Paul;LA REUNION;;;;;;;
9741724F;Organisme formation-Centre de formation d'apprentis Cours Saint Paul;LA REUNION;16;29;41;-12;16;24;60
9741725G;Organisme formation-Centre de formation d'apprentis Cours et Formations Est Réunion Saint André;LA REUNION;100;;;;100;;0
9741726H;Organisme formation-Centre de formation d'apprentis Cyrille Camilli Saint Paul;LA REUNION;;;;;;;
9741727J;Organisme formation-Centre de formation dapprentis Difomer de Saint Paul;LA REUNION;;;;;;;
9741728K;Organisme formation-Centre de formation d'apprentis DFP RUN CFA de La Possession;LA REUNION;36;17;29;-12;36;11;53
9741731N;Organisme formation - Centre formation d'Apprentis Gold Formation de Saint Benoit;LA REUNION;;;;;;;
9741732P;Organisme de formation-Centre de formation d'apprentis Ecole des Métiers à l'Accompagnement de la Personne Saint Pierre;LA REUNION;;;;;;;
9741737V;Organisme formation-Centre de formation d'Apprentis Kalamus Réunion Saint Denis;LA REUNION;;;;;;;
9741742A;Organisme formation - Centre de formation d'Apprentis JFA Consulting La Possession;LA REUNION;;;;;;;
9741746E;Organisme formation - Centre de formation d'Apprentis In'Forma Saint Paul;LA REUNION;;;;;;;
9741748G;Organisme formation-Centre de formation d'apprentis ESSENSYS FCOI de Saint Leu;LA REUNION;;;;;;;
9741753M;Organisme formation-Centre de formation d'Apprentis Alco Formations Saint Denis Ste Clotilde;LA REUNION;;;;;;;
9741754N;Organisme formation-Centre de formation d'Apprentis Atouts Services Entreprises et Formation Le Port;LA REUNION;;;;;;;
9741755P;Organisme formation - Centre de formation d'Apprentis Start Sécurité Formation Piton Saint Leu;LA REUNION;;;;;;;
9741756R;Organisme formation - Centre de formation d'Apprentis  Form C' Pro Formations continues professionnelles St Denis;LA REUNION;;;;;;;
9741760V;Organisme de formation - Centre de formation d'apprentis IFSEC OI  Institut de formation supérieur de l'enseignement continu océan indien Saint Denis;LA REUNION;58;30;36;-6;58;12;30
9741761W;Organisme de formation-Centre de formation d'apprentis Génius Formation de Saint André;LA REUNION;;;;;;;
9741771G;Organisme formation - Centre de formation d'apprentis Eximus formation Saint André;LA REUNION;;;;;;;
