n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0400803F;Maison Familiale Rurale d'Aire-sur-l'Adour;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0400898J;CFA des Landes;NOUVELLE-AQUITAINE;35;63;66;-4;35;41;24
0400918F;CFA Sabres;NOUVELLE-AQUITAINE;37;65;69;-4;37;41;22
0401071X;ECOLE SUPERIEURE DE MANAGENMENT DES LANDES;NOUVELLE-AQUITAINE;58;nd;nd;nd;58;21;21
0401092V;organisme de formation-centre de formation d'apprentis ducos fabien formation saint-avit;NOUVELLE-AQUITAINE;8;71;76;-5;8;65;27
0401095Y;organisme de formation-centre de formation d'apprentis école supérieure du numérique des landes mont-de-marsan;NOUVELLE-AQUITAINE;67;nd;nd;nd;67;20;13
0401097A;organisme de formation-centre de formation d'apprentis Prosportconcept de saint-vincent-de-tyrosse;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0401098B;organisme de formation-centre de formation d'apprentis Pôle Etude Recherche Formation Plus de Tarnos;NOUVELLE-AQUITAINE;33;nd;nd;nd;33;43;24
0410590U;Organisme de formation-Centre de formation d'apprentis de CMA REGION VAL DE LOIRE-Blois;CENTRE-VAL DE LOIRE;41;66;64;2;41;39;20
0410892X;Organisme de formation-Centre de formation d'apprentis de PROMOTRANS Saint-Ouen;CENTRE-VAL DE LOIRE;34;81;74;8;34;54;12
0410955R;CFA du Loir et Cher;CENTRE-VAL DE LOIRE;37;61;66;-5;37;38;25
0410957T;Maison Familiale Rurale de Saint-Firmin;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0411024R;CFA CFC Campus La Providence;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0411066L;Organisme de formation-Centre de formation d'apprentis des métiers du champ social, médico-social et sanitaire - Blois;CENTRE-VAL DE LOIRE;13;75;71;4;13;65;22
0411086H;Groupe-Alternance Blois;CENTRE-VAL DE LOIRE;27;nd;nd;nd;27;50;23
0411089L;Organisme de formation-Centre de formation d'apprentis Fédération Française d'Equitation-Lamotte-Beuvron;CENTRE-VAL DE LOIRE;31;50;42;8;31;35;34
0421095M;UNIVERSITE DE SAINT-ETIENNE;AUVERGNE-RHONE-ALPES;77;nd;nd;nd;77;17;6
0421139K;Organisme de formation-Centre de formation d'apprentis BTP Loire-Michel Cluzel ST ETIENNE;AUVERGNE-RHONE-ALPES;39;71;72;-1;39;43;18
0421183H;Maison Familiale Rurale de Vougy;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0421184J;Maison Familiale Rurale de Saint-Chamond;AUVERGNE-RHONE-ALPES;14;73;66;7;14;63;23
0421185K;Maison Familiale Rurale de Marlhes;AUVERGNE-RHONE-ALPES;17;nd;nd;nd;17;57;26
0421187M;Maison Familiale Rurale de Saint-Germain Lespinasse;AUVERGNE-RHONE-ALPES;41;52;64;-12;41;30;29
0421288X;Maison Familiale Rurale de Montbrison;AUVERGNE-RHONE-ALPES;19;62;64;-3;19;50;31
0421567A;Organisme de formation-Centre de formation d'apprentis Institut des Métiers de Saint-Etienne;AUVERGNE-RHONE-ALPES;37;68;67;1;37;43;20
0421609W;Organisme de formation-Centre de formation d'apprentis Du Roannais MABLY;AUVERGNE-RHONE-ALPES;44;70;71;-1;44;39;17
0421807L;Maison Familiale Rurale de Saint-Etienne;AUVERGNE-RHONE-ALPES;41;55;59;-4;41;32;27
0421831M;GRETA-CFA Loire;AUVERGNE-RHONE-ALPES;78;52;59;-7;78;11;11
0421859T;Maison Familiale Rurale de Mornand-en-Forez;AUVERGNE-RHONE-ALPES;41;nd;nd;nd;41;38;21
0421975U;Organisme de formation-Centre de formation d'apprentis de l'Industrie de la Loire ST ETIENNE;AUVERGNE-RHONE-ALPES;38;80;77;4;38;50;12
0422028B;ESPACE DES TECHNIQUES INFORMATIQUES INDUSTRIELLES ET COMMERCIALES (ETIIC);AUVERGNE-RHONE-ALPES;48;nd;nd;nd;48;39;13
0422187Z;Centre de formation continue Institut Formation Conseil;AUVERGNE-RHONE-ALPES;62;68;69;-1;62;26;12
0422218H;Organisme de formation-Centre de formation d'apprentis MFR CFA DU PARC MONTBRISON;AUVERGNE-RHONE-ALPES;34;68;71;-3;34;45;21
0422256Z;INSTITUT REGIONAL UNIVERSITAIRE POLYTECHNIQUE;AUVERGNE-RHONE-ALPES;32;70;69;2;32;48;20
0422296T;Alpha primo;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422300X;Centre de formation continue Leader academy;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422306D;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE SAINT ETIENNE;AUVERGNE-RHONE-ALPES;5;nd;nd;nd;5;90;5
0422315N;Centre de formation continue enseignement secondaire technique et professionnel Esc'al Formation;AUVERGNE-RHONE-ALPES;82;nd;nd;nd;nd;nd;nd
0422319T;Centre de formation continue métiers des services à la personne;AUVERGNE-RHONE-ALPES;5;52;64;-11;5;50;45
0422322W;Alternance Rhône-Alpes Saint-Etienne;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422330E;Organisme de formation-Centre de formation d'apprentis de l'Association Départementale des Maisons des Jeunes et de la Culture de la Loire Feurs;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422333H;Organisme de formation-Centre de formation d'apprentis AUXO ACTION ET DEVELOPPEMENT ANDREZIEUX   BOUTHEON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422334J;Organisme de formation-Centre de formation d'apprentis AFIMAB RIORGES;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422338N;Organisme de formation-Centre de formation d'apprentis CAMPUS ALTERNANCE CTM-GROUPE TEZENAS DU MONTCEL ST ETIENNE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422339P;Organisme de formation-Centre de formation d'apprentis JRT FORMATION ABOEN;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422340R;Organisme de formation-Centre de formation d'apprentis HILOZA BONSON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0422341S;Organisme de formation-Centre de formation d'apprentis PRO-FYL ST ETIENNE;AUVERGNE-RHONE-ALPES;9;45;57;-12;9;41;50
0430844J;INSTITUT DE FORMATION PROFESSIONNELLE 43;AUVERGNE-RHONE-ALPES;46;72;71;1;46;39;15
0430855W;CENTRE DE FORMATION AUX TECHNIQUES DU BATIMENT;AUVERGNE-RHONE-ALPES;51;74;75;-2;51;36;13
0430886E;Maison Familiale Rurale de Sainte-Florine;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0430966S;Espace Réussite, Aiguilhe;AUVERGNE-RHONE-ALPES;68;81;68;12;68;26;6
0431038V;Organisme de formation-Centre de Formation d'Apprentis de DEA Formation du Puy-En-Velay;AUVERGNE-RHONE-ALPES;44;71;69;3;44;40;16
0431039W;Organisme de formation-Centre de Formation d'Apprentis de Fondation INFA d'Aiguilhe;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0431040X;Organisme de formation-Centre de formation d'apprentis Gaillard Formation Saint-Paulien;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0431045C;Organisme de formation-Centre de formation d apprentis de l'Institut de Formation aux Métiers de la Beauté, Brives-Charensac;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0431046D;Organisme de formation-Centre de formation d'apprentis de la CCI Haute-Loire;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0440096R;Organisme de formation-Centre de formation d'apprentis de Fab'Academy du Pôle formation - UIMM Centre de Nantes;PAYS DE LA LOIRE;39;82;77;5;39;49;12
0440333Y;Organisme de formation-Centre de formation d'apprentis de Coiffure et de l'Esthétique;PAYS DE LA LOIRE;44;70;71;0;44;39;17
0440334Z;Organisme de formation-Centre de formation d'apprentis de la Fédération des Métiers liés à la Communication et à l'Electricité - Nantes;PAYS DE LA LOIRE;37;73;75;-2;37;46;17
0440342H;Organisme de formation-Centre de formation d'apprentis de GRAFIPOLIS (AFIIG);PAYS DE LA LOIRE;37;70;67;3;37;44;19
0440344K;Site de formation d'apprentis de l'URMA Loire-Atlantique - Sainte-Luce-sur-Loire;PAYS DE LA LOIRE;40;73;71;2;40;44;16
0440395R;Centre de formation d'apprentis agricole de loire-atlantique;PAYS DE LA LOIRE;37;79;70;9;37;49;14
0441826W;Maison Familiale Rurale de Machecoul;PAYS DE LA LOIRE;41;81;69;12;41;48;11
0441827X;Maison Familiale Rurale de Legé;PAYS DE LA LOIRE;23;nd;nd;nd;23;59;18
0441828Y;Maison Familiale Rurale de Châteaubriant;PAYS DE LA LOIRE;31;65;61;4;31;45;24
0441831B;Maison Familiale Rurale de Riaillé;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0441835F;Maison Familiale Rurale d'Aigrefeuille;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0441836G;Maison Familiale Rurale de Saint-Père-en-Retz;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0441854B;Organisme de formation-Centre de formation d'apprentis de AFTRAL Sainte Luce sur Loire;PAYS DE LA LOIRE;20;89;77;12;20;71;9
0441885K;Organisme de formation-Centre de formation d'apprentis de l'Association formation professionnelle bâtiment et travaux publics - St Brévin les Pins;PAYS DE LA LOIRE;49;75;75;-1;49;38;13
0441969B;Centre de Formation d'Apprentis Maisons Familiales Rurales;PAYS DE LA LOIRE;44;69;64;5;44;38;18
0441972E;Maison Familiale Rurale de Carquefou;PAYS DE LA LOIRE;22;74;65;9;22;57;21
0441975H;GRETA-CFA Loire-Atlantique;PAYS DE LA LOIRE;38;77;75;3;38;48;14
0442010W;centre regional associé CNAM;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442096P;Organisme de formation-Centre de formation d'apprentis du LPO la Joliverie;PAYS DE LA LOIRE;43;81;81;0;43;46;11
0442233N;Centre de Formation Compagnonnique des Métiers du Bâtiment;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442275J;Organisme de formation-Centre de formation d'apprentis de l'IA - Nantes;PAYS DE LA LOIRE;41;73;71;3;41;43;16
0442291B;école technique privée Pigier Performance;PAYS DE LA LOIRE;41;76;68;8;41;45;14
0442349P;Organisme de formation-Centre de formation d'apprentis de St Félix la Salle - OGEC Nantes Erdre;PAYS DE LA LOIRE;34;76;77;-1;34;50;16
0442393M;Organisme de formation-Centre de formation d'apprentis de SESAM FORMATION - Nantes;PAYS DE LA LOIRE;27;72;70;2;27;53;20
0442415L;Organisme de formation-Centre de formation d'apprentis de FormaSup des Pays de la Loire - Nantes;PAYS DE LA LOIRE;78;65;68;-3;78;14;8
0442416M;Organisme de formation-Centre de formation d'apprentis de Bâtiment et TP de Loire-Atlantique - Saint Herblain;PAYS DE LA LOIRE;45;80;75;4;45;44;11
0442533P;institut supérieur d'optique;PAYS DE LA LOIRE;54;75;78;-3;54;34;12
0442566A;Ecole technique privée CAP VERS;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442575K;Organisme de formation-Centre de formation d'apprentis de ADAMSSE CFA - Nantes;PAYS DE LA LOIRE;9;82;70;12;9;74;17
0442590B;Organisme de formation-Centre de formation d'apprentis de Design et Innovation - Nantes;PAYS DE LA LOIRE;73;nd;nd;nd;73;14;13
0442610Y;Organisme de formation-Centre de formation d'apprentis de la MFR CFA de Clisson;PAYS DE LA LOIRE;95;nd;nd;nd;nd;nd;nd
0442614C;Organisme de formation-Centre de formation d'apprentis de MFR Pays de Loire - St Etienne de Montluc;PAYS DE LA LOIRE;41;88;76;12;41;51;8
0442621K;Organisme de formation-Centre de formation d'apprentis de Centre étude formation industrielle - Saint Nazaire;PAYS DE LA LOIRE;67;nd;nd;nd;67;14;19
0442622L;école pour l'informatique et les nouvelles technologies;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442667K;Alternance Pays de Loire;PAYS DE LA LOIRE;36;80;70;11;36;51;13
0442688H;Centre de formation CFP ECOLE NANTAISE DE COMMERCE - ENC;PAYS DE LA LOIRE;57;78;75;3;57;33;10
0442689J;Site de formation d'apprentis de IRSS SPORT - Nantes;PAYS DE LA LOIRE;26;80;68;12;26;59;15
0442789T;Centre de formation continue Henriman Formation;PAYS DE LA LOIRE;75;83;77;6;75;21;4
0442792W;Organisme de formation-Centre de formation d'apprentis de Sport et Animation Pays de la Loire - Nantes;PAYS DE LA LOIRE;31;nd;nd;nd;nd;nd;nd
0442804J;IRTA Sup'Etudes;PAYS DE LA LOIRE;48;nd;nd;nd;48;29;23
0442844C;ENI ECOLE INFORMATIQUE;PAYS DE LA LOIRE;85;nd;nd;nd;85;10;5
0442846E;Site de formation d'apprentis de l'IFRIA Nantes;PAYS DE LA LOIRE;46;76;81;-5;46;41;13
0442891D;Organisme de formation-Centre de formation d'apprentis de HAESA FORMATION SAINT NAZAIRE;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442892E;Organisme de formation-Centre de formation d'apprentis de ARINFO - ECOLE DES METIERS DU NUMERIQUE NANTES;PAYS DE LA LOIRE;20;51;63;-11;20;41;39
0442896J;CFA de l'ESB;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442901P;Organisme de formation-Centre de formation d'apprentis de CAP FORMATION Saint Herblain;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442903S;Organisme de formation-Centre de formation d'apprentis de Retravailler dans l'Ouest Nantes;PAYS DE LA LOIRE;36;66;61;5;36;42;22
0442904T;Organisme de formation-Centre de formation d'apprentis de ICF ATLANTIQUE FORMATION SAINT-NAZAIRE;PAYS DE LA LOIRE;21;56;58;-2;21;44;35
0442908X;Organisme de formation-Centre de formation d'apprentis de ICF ATLANTIQUE NANTES - Orvault;PAYS DE LA LOIRE;27;50;62;-12;27;37;36
0442910Z;Site de formation d'apprentis de l'Institut National des Formations Notariales Nantes;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442913C;Organisme de formation-Centre de formation d'apprentis de IRSS NANTES;PAYS DE LA LOIRE;10;nd;nd;nd;10;65;25
0442916F;Organisme de formation-Centre de formation d'apprentis de FOR ACTION Saint Herblain;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442917G;Organisme de formation-Centre de formation d'apprentis de l'Institut professionnel Sanitaire et Social;PAYS DE LA LOIRE;17;nd;nd;nd;17;48;35
0442918H;Organisme de formation-Centre de formation d'apprentis de LISA Formation Saint Nazaire;PAYS DE LA LOIRE;38;nd;nd;nd;38;29;33
0442919J;Organisme de formation-Centre de formation d'apprentis de AFTRAL St Nazaire;PAYS DE LA LOIRE;0;88;80;8;0;88;12
0442922M;Organisme de formation-Centre de formation d'apprentis de DAWAN - Nantes;PAYS DE LA LOIRE;42;52;52;0;42;31;27
0442927T;Organisme de formation-Centre de formation d'apprentis de l'Institut National du Cycle et du Motocycle - Nantes;PAYS DE LA LOIRE;12;48;60;-12;12;42;46
0442929V;Organisme de formation-Centre de formation d'apprentis de Forum Atlantique Formation;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442932Y;Organisme de formation-Centre de formation d'apprentis de 360 Formation - St Nazaire;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0442942J;Organisme de formation-Centre de formation d'apprentis de la Chambre de Métiers et Artisanat des Pays de la Loire - Sainte Luce-sur-Loire;PAYS DE LA LOIRE;45;75;73;2;45;41;14
0442946N;Site de formation d'apprentis de IRSS Santé Profilsup Nantes;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0450762J;Institut de formation professionnelle;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0450805F;Organisme de formation-Centre de formation d'apprentis de préparateurs en pharmacie Centre Val de Loire Orléans;CENTRE-VAL DE LOIRE;17;81;87;-6;17;68;15
0450807H;Organisme de formation-Centre de formation d'apprentis de ORLEANS METROPOLE - Orléans;CENTRE-VAL DE LOIRE;29;55;61;-6;29;39;32
0450808J;Organisme de formation-Centre de formation d'apprentis de CFA EST-Loiret - Montargis;CENTRE-VAL DE LOIRE;31;66;60;7;31;46;23
0450809K;Organisme de formation-Centre de formation d'apprentis de CMA REGION VAL DE LOIRE-Orléans;CENTRE-VAL DE LOIRE;39;68;66;2;39;41;20
0451247L;Maison Familiale Rurale de Sainte-Geneviève-des-Bois;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451335G;Pôle d'enseignement supérieur privé Sainte Croix - Saint Euverte;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451403F;Maison Familiale Rurale de Orléans;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451418X;Organisme de formation-Centre de formation d'apprentis de CFAS ARDEQAF - Olivet;CENTRE-VAL DE LOIRE;20;50;56;-6;20;40;40
0451461U;Maison Familiale Rurale de Chaingy;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451463W;CFA du Loiret;CENTRE-VAL DE LOIRE;38;nd;nd;nd;nd;nd;nd
0451464X;Maison Familiale Rurale de Férolles;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451481R;Organisme de formation-Centre de formation d'apprentis de AFTEC Formation Orléans;CENTRE-VAL DE LOIRE;51;69;70;0;51;34;15
0451548N;AFTRAL;CENTRE-VAL DE LOIRE;16;78;71;7;16;66;18
0451550R;Organisme de formation-Centre de formation d'apprentis  OGEC Saint-Paul-Bourdon-Blanc SEMOY;CENTRE-VAL DE LOIRE;63;nd;nd;nd;63;27;10
0451551S;C3 Centre Val de Loire;CENTRE-VAL DE LOIRE;57;70;67;3;57;30;13
0451582A;Fédération Compagnonnique Régionale d'Orléans;CENTRE-VAL DE LOIRE;25;83;71;12;25;62;13
0451583B;Organisme de formation-Centre de formation d'apprentis de ARFASSEC CENTRE FORMASAT Saint Jean le Blanc;CENTRE-VAL DE LOIRE;30;nd;nd;nd;nd;nd;nd
0451584C;C.F.C. Lycée Prof. Sainte Croix-saint Euverte;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451602X;CFA de la Mouillère;CENTRE-VAL DE LOIRE;37;68;68;0;37;42;21
0451653C;Organisme de formation-Centre de formation d'apprentis du CFAI Centre Val de Loire - La Chapelle Saint Mesmin;CENTRE-VAL DE LOIRE;44;73;76;-2;44;41;15
0451656F;Organisme de formation-Centre de formation d'apprentis du CFA des Universités Centre-Val de Loire-Oléans;CENTRE-VAL DE LOIRE;84;71;69;2;84;12;4
0451694X;Organisme de formation-Centre de formation d'apprentis de la  MFEO GIEN;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451708M;Organisme de formation-Centre de formation d'apprentis de GIP FTLV-IP ACADEMIE ORLEANS-TOURS-ORLEANS;CENTRE-VAL DE LOIRE;35;76;75;0;35;50;15
0451709N;Groupe-Alternance Orléans;CENTRE-VAL DE LOIRE;38;70;66;4;38;44;18
0451715V;Centre de Formation d'Apprentis Régional des MFR;CENTRE-VAL DE LOIRE;36;65;62;3;36;42;22
0451733P;Maison Familiale Rurale du Pithiverais;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0451755N;Organisme de formation-Centre de formation d'apprentis de PROMOTRANS OLIVET;CENTRE-VAL DE LOIRE;37;86;74;12;37;54;9
0451782T;Organisme de formation-Centre de formation d'apprentis de BTP - Centre Val de Loire Saran;CENTRE-VAL DE LOIRE;44;69;69;0;44;38;18
0451783U;Organisme de formation-CFA - Conservatoire National des Arts et Métiers Centre-Val de Loire   Association de gestion du CNAM;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0460495N;Organisme de formation - Centre de formation d'apprentis Ecole des métiers du Lot;OCCITANIE;40;62;64;-3;40;37;23
0460654L;Centre de formation des apprentis du Lot;OCCITANIE;29;56;62;-6;29;40;31
0460664X;Maison Familiale Rurale de Terrou;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0470110P;Site de formation d'apprentis de la chambre des métiers et de l'artisanat de région Nouvelle Aquitaine CFA de La Palme;NOUVELLE-AQUITAINE;42;62;64;-3;42;36;22
0470744D;Organisme de formation-Centre de formation d'apprentis cité de la formation de Marmande;NOUVELLE-AQUITAINE;34;58;59;-1;34;39;27
0470780T;Maison Familiale Rurale de Sainte-Bazeille;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0470781U;Maison Familiale Rurale de Barbaste;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0470807X;Maison Familiale Rurale de Pujols;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0470815F;CFA du Lot et Garonne;NOUVELLE-AQUITAINE;31;50;62;-12;31;35;34
0470818J;Maison Familiale Rurale de Castelmoron;NOUVELLE-AQUITAINE;40;nd;nd;nd;40;36;24
0470819K;Maison Familiale Rurale de Bourgougnague;NOUVELLE-AQUITAINE;21;70;58;12;21;55;24
0470908G;Maison Familiale Rurale de Miramont-de-Guyenne;NOUVELLE-AQUITAINE;35;nd;nd;nd;35;30;35
0470941T;Organisme de formation-Centre de formation d'apprentis du bâtiment et des travaux publics du Lot-et-Garonne;NOUVELLE-AQUITAINE;43;68;67;1;43;39;18
0470944W;Association pour le développement économique et social;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0470974D;Sud Management;NOUVELLE-AQUITAINE;54;70;63;7;54;32;14
0471029N;Organisme de formation - Centre de formation d'apprentis fédération compagnonnique des métiers du bâtiment (FCMB) d'Agen;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0471051M;organisme de formation-centre de formation d'apprentis alternance aquitaine groupe alternance agen estillac;NOUVELLE-AQUITAINE;38;68;66;2;38;42;20
0480499G;Organisme de formation-Centre de formation d'apprentis Interprofessionnel Henri Giral, Mende;OCCITANIE;34;72;68;5;34;47;19
0480635E;Maison Familiale Rurale de Javols;OCCITANIE;19;57;69;-12;19;46;35
0480651X;Greta de Lozère;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0480677A;CFA de Marvejols;OCCITANIE;34;nd;nd;nd;nd;nd;nd
0490913B;ESUP Angers;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0490985E;Organisme de formation-Centre de formation d'apprentis de la CCI Maine-et-Loire - Centre Pierre Cointreau Angers;PAYS DE LA LOIRE;42;75;72;3;42;44;14
0490986F;Site de formation d'apprentis de l'URMA Maine-et-Loire - Angers;PAYS DE LA LOIRE;54;71;74;-3;54;33;13
0490993N;Organisme de formation-Centre de formation d'apprentis de BTP CFA Maine-et-Loire - Angers;PAYS DE LA LOIRE;44;77;75;2;44;43;13
0491827V;Maison Familiale Rurale de Noyant;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0491828W;Maison Familiale Rurale de Cholet;PAYS DE LA LOIRE;64;68;66;2;64;24;12
0491830Y;Maison Familiale Rurale du Val d'Anjou;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0491831Z;Maison Familiale Rurale de Segré;PAYS DE LA LOIRE;61;48;58;-11;61;19;20
0491832A;Maison Familiale Rurale de Chemillé-en-Anjou;PAYS DE LA LOIRE;45;nd;nd;nd;45;41;14
0491834C;Maison Familiale Rurale des 3 Rivières de champigné;PAYS DE LA LOIRE;30;nd;nd;nd;30;37;33
0491835D;Maison Familiale Rurale de Chalonnes;PAYS DE LA LOIRE;33;70;64;6;33;47;20
0491837F;Maison Familiale Rurale de Doué-la-Fontaine;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0491840J;Maison Familiale Rurale de Montreuil-Bellay;PAYS DE LA LOIRE;44;68;67;1;44;38;18
0491841K;Maison Familiale Rurale Le Vallon - Romagne;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0491844N;Maison Familiale Rurale de Pouance;PAYS DE LA LOIRE;nd;nd;nd;nd;nd;nd;nd
0491865L;Maison Familiale Rurale de Brissac-Quincé;PAYS DE LA LOIRE;38;nd;nd;nd;38;42;20
0491937P;GRETA-CFA 49;PAYS DE LA LOIRE;38;86;82;3;38;53;9
