n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0861416X;Organisme de formation - Centre de formation d'apprentis Sup Nouvelle Aquitaine;NOUVELLE-AQUITAINE;65;76;70;6;65;27;8
0861419A;Organisme de formation - Centre de formation d'apprentis Académique de Poitiers;NOUVELLE-AQUITAINE;35;71;75;-4;35;46;19
0861437V;IDAIC;NOUVELLE-AQUITAINE;50;75;69;6;50;38;12
0861438W;Greta Poitou-Charentes;NOUVELLE-AQUITAINE;6;73;69;5;6;69;25
0861446E;Site de formation d'apprentis de IRSS Sport Poitiers;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0861454N;Organisme de formation-Centre de formation d'apprentis de Act'In Campus Pro Chasseneuil du Poitou;NOUVELLE-AQUITAINE;25;38;48;-11;25;28;47
0861464Z;Organisme de formation - Centre de formation d'apprentis de IFRB Poitou-Charentes Poitiers;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0870606L;CFA ESPACE GALIEN 87;NOUVELLE-AQUITAINE;22;88;88;0;22;68;10
0870623E;FEDERATION COMPAGNONIQUE DES METIERS DU BATIMENT LIMOGES;NOUVELLE-AQUITAINE;45;66;72;-6;45;36;19
0870634S;CFA MAISON DE LA COIFFURE;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0870875D;Maison Familiale Rurale de Beynac;NOUVELLE-AQUITAINE;40;38;50;-12;40;23;37
0870923F;Greta du Limousin;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0870974L;CFA de la Haute Vienne;NOUVELLE-AQUITAINE;33;65;63;2;33;44;23
0870987A;BTP CFA 87 Limoges;NOUVELLE-AQUITAINE;41;77;69;8;41;45;14
0875017F;CFA ENS SUPERIEUR REGION LIMOUSIN;NOUVELLE-AQUITAINE;63;60;63;-2;63;22;15
0875084D;CTRE DE FORMATION D'APPRENTIS DE L'ACADEMIE DE LIMOGES;NOUVELLE-AQUITAINE;38;67;68;-1;38;41;21
0875094P;Organisme de formation-Centre de formation d'apprentis de AFTRAL LE PALAIS SUR VIENNE;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0875095R;ORGANISME DE FORMATION-CENTRE DE FORMATION D'APPRENTIS DE ALTERNANCE LIMOUSIN LIMOGES;NOUVELLE-AQUITAINE;35;74;70;5;35;48;17
0881104X;Site de formation d apprentis de la CMA Grand Est d'Epinal;GRAND EST;47;73;66;7;47;39;14
0881269B;Organisme de formation-Centre de formation d'apprentis BTP CFA Vosges d'Arches;GRAND EST;44;65;66;0;44;37;19
0881449X;Maison Familiale Rurale de Ramonchamp;GRAND EST;30;49;61;-12;30;34;36
0881450Y;Maison Familiale Rurale de Saint-Dié / la Porte d'Alsace;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0881493V;Organisme de formation-Centre de formation d'apprentis Papetier de Gérardmer;GRAND EST;27;80;79;1;27;58;15
0881529J;Greta Lorraine Sud;GRAND EST;33;65;70;-4;33;43;24
0881547D;Maison Familiale Rurale de Bulgneville;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0881578M;CFA de Roville aux chênes;GRAND EST;38;70;68;1;38;43;19
0881579N;CFA des Vosges;GRAND EST;32;74;69;5;32;50;18
0881592C;Maison Familiale Rurale de Hadol;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0881593D;Maison Familiale Rurale de Saulxures;GRAND EST;35;45;55;-10;35;29;36
0881672P;Organisme de formation-Centre de formation d'apprentis de la CCI des Vosges à Sainte-Marguerite;GRAND EST;37;68;65;2;37;43;20
0881711G;Maison Familiale Rurale centre de formation rural privé de Gugnecourt;GRAND EST;32;65;70;-5;32;44;24
0881760K;Organisme de formation-Centre de formation d'apprentis AFPIA EST-NORD de Liffol-le-Grand;GRAND EST;48;75;73;2;48;39;13
0881777D;Organisme de formation-Centre de formation dapprentis FIH88 FORMATION d'Epinal;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0881778E;Organisme de formation-Centre de formation d apprentis ACTISS Formation;GRAND EST;48;nd;nd;nd;48;35;17
0881782J;Organisme de formation-Centre de formation d'apprentis TransFormation de Saint-Nabord;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0890858Z;CFA CEPECO Centre de Perfectionnement à la Coiffure;BOURGOGNE-FRANCHE-COMTE;57;nd;nd;nd;57;23;20
0890965R;Bâtiment CFA de l'Yonne - Site d'Auxerre;BOURGOGNE-FRANCHE-COMTE;41;66;65;1;41;39;20
0890992V;CFA INTERPROFESSIONNEL;BOURGOGNE-FRANCHE-COMTE;44;61;62;-1;44;34;22
0891015V;Maison Familiale Rurale Champeaux de Toucy;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0891041Y;Maison Familiale Rurale du senonais - Gron;BOURGOGNE-FRANCHE-COMTE;18;78;70;8;18;64;18
0891132X;CFA de l'Yonne;BOURGOGNE-FRANCHE-COMTE;35;61;58;3;35;40;25
0891185E;Pôle Formation des Industries Technologiques Bourgogne 58-89;BOURGOGNE-FRANCHE-COMTE;38;74;78;-4;38;46;16
0891277E;Maison Familiale Rurale de Villevalli;BOURGOGNE-FRANCHE-COMTE;32;60;60;0;32;41;27
0891327J;AFTRAL;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0891328K;WEBFORCE3 BOURGOGNE-FRANCHE-COMTE;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0900239W;CFA Municipal Jackie Drouet;BOURGOGNE-FRANCHE-COMTE;40;59;64;-6;40;35;25
0900378X;CFAA du Territoire de Belfort;BOURGOGNE-FRANCHE-COMTE;32;72;73;-1;32;49;19
0900460L;Homnéo business school Belfort;BOURGOGNE-FRANCHE-COMTE;52;62;65;-2;52;30;18
0900463P;Ecole de Commerce et de Management;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0911333E;Organisme de formation-Centre de formation d'apprentis - Métiers du Bâtiment et de la Construction - Bretigny sur Orge;ILE-DE-FRANCE;45;65;70;-5;45;36;19
0911864G;Institut Technologie Informatique et des services aux entreprises - ITIS et Sociétés;ILE-DE-FRANCE;53;61;64;-3;53;28;19
0912003H;Organisme de formation-Centre de Formation d'apprentis AFIA Informatique - Les Ulis;ILE-DE-FRANCE;40;33;45;-12;40;20;40
0912021C;Organisme de formation-Centre de formation d'apprentis Union - Pôle Universitaire d'Ingénierie - Orsay;ILE-DE-FRANCE;64;80;77;3;64;29;7
0912098L;Organisme de formation-Centre de formation d'apprentis Maison Familiale Rurale Moulin de la Planche - Ormoy-la-Rivière;ILE-DE-FRANCE;46;47;59;-12;46;25;29
0912119J;Organisme de formation-Centre de formation d'apprentis Evry Val d'Essonne - Evry-Courcouronnes;ILE-DE-FRANCE;70;63;65;-2;70;19;11
0912126S;Maison Familiale Rurale d'Etampes;ILE-DE-FRANCE;24;nd;nd;nd;24;62;14
0912140G;Organisme de formation-Centre de formation d'apprentis interprofessionnel Gustave Eiffel - Chilly-Mazarin;ILE-DE-FRANCE;50;69;73;-4;50;35;15
0912267V;Organisme de formation-Centre de formation d'apprentis Faculté des Métiers de l'Essonne - Evry-Courcouronnes;ILE-DE-FRANCE;40;67;65;2;40;40;20
0912283M;ASCENCIA Evry;ILE-DE-FRANCE;84;nd;nd;nd;84;16;0
0912355R;Organisme de formation-Centre de formation d'apprentis Global Training Formation - Evry;ILE-DE-FRANCE;1;41;53;-12;1;41;58
0912398M;Organisme de formation-Centre de formation d'apprentis Grand Dôme de Villebon - FFJDA - Villebon sur Yvette;ILE-DE-FRANCE;47;73;67;6;47;38;15
0912421M;Organisme de formation-Centre de formation d'apprentis Amphia Conseil et Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912422N;Organisme de formation-Centre de formation d'apprentis  Sustainable Development Management Institute;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912427U;Organisme de formation-Centre de formation d'apprenti MJ FORMATION;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912435C;Organisme de formation-Centre de formation d'apprentis  CEFOP SAINT-PIERRE;ILE-DE-FRANCE;31;68;62;6;31;47;22
0912446P;Organisme de formation-Centre de formation d'apprentis - Transport et Logistique Aftral - Bondoufle;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0912447R;Organisme de formation-Centre de formation d'apprentis Form'alacarte - Epinay-sur-orge;ILE-DE-FRANCE;35;nd;nd;nd;35;38;27
0912460E;Organisme de formation-Centre de formation d'apprentis - Sport Business Academy;ILE-DE-FRANCE;48;62;61;1;48;32;20
0921379Z;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA - Rueil-Malmaison;ILE-DE-FRANCE;20;69;64;5;20;55;25
0921619K;CREPS Ile-de-France;ILE-DE-FRANCE;8;76;64;12;8;70;22
0921667M;Organisme de formation-Centre de formation d'apprentis de la Fédération Française de carrosserie CARPROMO - Villeneuve la Garenne;ILE-DE-FRANCE;27;76;77;-1;27;56;17
0921679A;Organisme de formation-Centre de formation d'apprentis - Transport et Logistique Aftral - Gennevilliers;ILE-DE-FRANCE;28;62;66;-4;28;45;27
0922139A;Institut Supérieur de formation en alternance PlusValues;ILE-DE-FRANCE;57;64;62;3;57;28;15
0922274X;Organisme de formation-Centre de formation d'apprentis Eugène Ducretet - Clichy;ILE-DE-FRANCE;19;67;61;6;19;54;27
0922275Y;Organisme de formation-Centre de formation d'apprentis Institut de Formation et de Perfectionnement aux Métiers - Nanterre;ILE-DE-FRANCE;47;60;59;0;47;32;21
0922292S;Organisme de formation-Centre de formation d'apprentis AFI24 - Puteaux;ILE-DE-FRANCE;67;63;68;-5;67;21;12
0922377J;Organisme de formation-Centre de formation d'apprentis du supérieur ISIFA Commerce Gestion Bureautique - Issy les Moulineaux;ILE-DE-FRANCE;49;65;64;1;49;33;18
0922379L;Organisme de formation-Centre de formation d'apprentis AGEFA PME Ile-de-France - Puteaux;ILE-DE-FRANCE;49;63;63;0;49;32;19
0922384S;Sup De Vinci - ISI Paris;ILE-DE-FRANCE;52;66;67;0;52;32;16
0922454T;Organisme de formation-Centre de formation d'aprentis CESFA BTP - Ingénieur BTP - Nanterre;ILE-DE-FRANCE;52;46;54;-7;52;22;26
0922455U;Centre d'études supérieures industrielles Ecole d'ingénieurs - Campus de Paris-Nanterre;ILE-DE-FRANCE;59;65;59;6;59;27;14
0922585K;Organisme de formation-Centre de formation d'apprentis de l'Industrie Mécavenir - Puteaux;ILE-DE-FRANCE;57;40;52;-12;57;18;25
0922594V;Organisme de formation-Centre de formation d'apprentis  C3CFA - Antony;ILE-DE-FRANCE;52;61;65;-4;52;29;19
0922614S;Hitema High-Tech Management  - Etablissement d'Enseignement Supérieur Technique Privé;ILE-DE-FRANCE;63;nd;nd;nd;63;26;11
0922627F;Organisme de formation-Centre de formation d'apprentis des métiers territoriaux;ILE-DE-FRANCE;11;88;81;7;11;78;11
0922650F;Organisme de formation-Centre de formation d'apprentis de l'Assurance - Puteaux;ILE-DE-FRANCE;73;72;66;6;73;19;8
0922661T;Organisme de formation-Centre de formation d'apprentis Association pour le Développement de l'Apprentissage et la Formation aux métiers Sanitaires Soc;ILE-DE-FRANCE;8;77;74;3;8;71;21
0922673F;Centre de formation d'apprentis Association Comptables Métiers et Professions;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922675H;Centre de formation d'apprentis AFORP;ILE-DE-FRANCE;45;66;74;-8;45;36;19
0922698H;Efficom - Esupcom - Maestris BTS;ILE-DE-FRANCE;50;nd;nd;nd;50;29;21
0922729S;Organisme de formation-Centre de formation d apprentis Centre d'études, de recherche et de formation Nanterre;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922752S;Institut de Formation aux Affaires et à la Gestion;ILE-DE-FRANCE;52;65;62;3;52;31;17
0922754U;Organisme de formation-Centre de formation d'apprentis 1901 Formation - Issy les Moulineaux;ILE-DE-FRANCE;57;71;64;7;57;31;12
0922778V;Centre de formation d'apprentis;ILE-DE-FRANCE;38;84;78;6;38;52;10
0922794M;Isifa Plus Values Paris Ouest;ILE-DE-FRANCE;54;66;60;6;54;30;16
0922818N;Ascencia Paris-la-Défense;ILE-DE-FRANCE;34;46;58;-12;34;31;35
0922852A;Organisme de formation-Centre de formation d'apprentis PSCH - Levallois-Perret;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922853B;Organisme de formation-Centre de formation d'apprentis Compétences Commerce - International;ILE-DE-FRANCE;58;59;63;-5;58;25;17
0922856E;Akalis collège;ILE-DE-FRANCE;29;60;65;-5;29;43;28
0922863M;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;ILE-DE-FRANCE;63;48;55;-7;63;17;20
0922869U;Organisme de formation-Centre de formation d'apprentis - Institut de Formation Carrières Communication et Vente IFCV Apprentissage;ILE-DE-FRANCE;39;59;61;-1;39;36;25
0922870V;Organisme de formation-Centre de formation d'apprentis - Métiers des industries de santé et bien-être - MIS Apprentissage;ILE-DE-FRANCE;96;nd;nd;nd;nd;nd;nd
0922871W;Organisme de formation-Centre de formation d'apprentis Archi-Med;ILE-DE-FRANCE;9;73;61;12;9;67;24
0922876B;Organisme de formation-Centre de formation d'apprentis Fédération Française de Golf;ILE-DE-FRANCE;33;40;52;-12;33;27;40
0922880F;Organisme de formation-Centre de formation d'apprentis - Jardy Equitation - Haras de Jardy;ILE-DE-FRANCE;36;60;61;-1;36;39;25
0922887N;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;ILE-DE-FRANCE;28;29;41;-12;28;21;51
0922888P;Organisme de formation-Centre de formation d'apprentis - GIE CFA des Chefs;ILE-DE-FRANCE;18;47;59;-12;18;38;44
0922889R;Organisme de formation-Centre de formation d'apprentis - Cabinet S'Way;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922892U;Organisme de formation-Centre de formation d'apprentis ASTON INSTITUT;ILE-DE-FRANCE;57;67;55;12;57;29;14
0922893V;Organisme de formation-Centre de formation d'apprentis - EMSP - Ecole des Métiers du Sport Professionnel;ILE-DE-FRANCE;14;48;58;-11;14;41;45
0922895X;Organisme de formation-Centre de formation d'apprentis SKILL AND YOU;ILE-DE-FRANCE;19;56;58;-2;19;45;36
0922896Y;Organisme de formation-centre de formation d'apprentis GNFA Groupement National pour la Formation Automobile;ILE-DE-FRANCE;4;81;72;9;4;78;18
0922897Z;Organisme de formation-Centre de formation d'apprentis IFP Training;ILE-DE-FRANCE;0;88;76;12;0;88;12
0922899B;Organisme de formation-Centre de formation d'apprentis - Fédération Nationale de Fitness et Disciplines Associées - FNFDA;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922904G;Organisme de formation-Centre de formation d'apprentis Renault Formation;ILE-DE-FRANCE;12;82;70;12;12;72;16
0922907K;Ecole Supérieure d'Informatique et de Communication - ESIC;ILE-DE-FRANCE;14;57;66;-9;14;49;37
0922909M;Organisme de formation-Centre de formation d'apprentis - IFAC - Institut de formation d'animation et de conseil;ILE-DE-FRANCE;9;76;65;12;9;70;21
0922915U;Organisme de formation-Centre de formation d'apprentis CFA ENGIE - COURBEVOIE;ILE-DE-FRANCE;35;79;73;6;35;51;14
0922916V;Organisme de formation-Centre de formation d'apprentis ISUPCOMPTA;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922920Z;Organisme de formation-Centre de formation d'apprentis TotalEnergies Learning solutions;ILE-DE-FRANCE;0;94;82;12;0;94;6
0922922B;Organisme de formation-Centre de formation d'apprentis C3 CFA SAS;ILE-DE-FRANCE;38;nd;nd;nd;38;29;33
0922926F;Organisme de formation-Centre de formation d'apprentis-SAG -FORM;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922927G;Organisme de formation-Centre de formation d'apprentis-La générale des Végétaux;ILE-DE-FRANCE;51;60;60;0;51;30;19
0922928H;Organisme de formation-Centre de formation d'apprentis ILEV;ILE-DE-FRANCE;42;53;56;-3;42;31;27
0922932M;Organisme de formation-Centre de formation d'apprentis -  UNIFADOM;ILE-DE-FRANCE;16;58;50;9;16;49;35
0922936S;Organisme de formation-Centre de formation d'apprentis Futurskill Training - Manpower nouvelles compétences;ILE-DE-FRANCE;4;50;54;-4;4;48;48
0922937T;Organisme de formation-Centre de formation d'apprentis - FFN - INFAN - Clichy;ILE-DE-FRANCE;39;74;63;11;39;45;16
0922938U;Organisme de formation-Centre de formation d'apprentis PILLAR - Bagneux;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922941X;Organisme de formation-Centre de formation d'apprentis EBM Business School PROPULSUP - Villeneuve la Garenne;ILE-DE-FRANCE;45;52;59;-7;45;29;26
0922942Y;Organisme de formation-Centre de formation d'apprentis Planète Chef-Chatillon;ILE-DE-FRANCE;27;55;57;-2;27;40;33
0922946C;Organisme de formation-Centre de formation d'apprentis - IFFP - Institut Francais de Formation Professionnelle - Courbevoie;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0922954L;Institut de formation aux techniques de l'image et du son;ILE-DE-FRANCE;10;nd;nd;nd;10;45;45
0922962V;Ecole CONTE;ILE-DE-FRANCE;57;nd;nd;nd;57;14;29
0922978M;Organisme de formation-Centre de formation d'apprentis Promotrans Campus Paris - La Défense - Courbevoie;ILE-DE-FRANCE;38;47;59;-12;38;29;33
0922983T;Organisme de formation-Centre de formation d'apprentis - PSXR - IFAE - Clichy;ILE-DE-FRANCE;9;76;64;12;9;69;22
0923001M;Organisme de formation-Centre de formation d'apprentis - Académie By Transdev;ILE-DE-FRANCE;2;82;70;12;2;81;17
0923003P;Organisme de formation-Centre de formation d'apprentis - Startworkup;ILE-DE-FRANCE;29;nd;nd;nd;29;14;57
0923017E;Organisme de formation-Centre de formation d'apprentis - La Source - Neuilly-sur-Seine;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0923026P;Organisme de formation-Centre de formation d'apprentis ATH Formation;ILE-DE-FRANCE;26;62;60;2;26;46;28
0931815T;CFA du Bâtiment et des Travaux Publics;ILE-DE-FRANCE;38;57;65;-8;38;35;27
0932217E;CEFAA - STELO FORMATION;ILE-DE-FRANCE;41;67;67;0;41;40;19
0932226P;Centre de Formation Professionel des Techniques du Spectacle;ILE-DE-FRANCE;98;nd;nd;nd;nd;nd;nd
0932230U;CFA du Bâtiment et Travaux Publics;ILE-DE-FRANCE;37;70;68;2;37;44;19
0932305A;CFA du Spectacle Vivant et de l'Audiovisuel;ILE-DE-FRANCE;73;54;60;-6;73;15;12
0932330C;CFA de la Librairie et de la Papeterie de Détail;ILE-DE-FRANCE;3;73;75;-2;3;71;26
0932331D;CFA Métiers de la Communication et de Création Numérique;ILE-DE-FRANCE;46;31;43;-12;46;16;38
0932469D;CFA CNAM Ile de France;ILE-DE-FRANCE;48;nd;nd;nd;48;28;24
0932492D;CFA du Cycle et du Motocycle - INCM;ILE-DE-FRANCE;21;68;70;-2;21;54;25
0932505T;Centre de Formation d'Apprentis des Métiers de la Poste Formaposte;ILE-DE-FRANCE;18;61;62;-1;18;50;32
0932605B;AFTRAL CFA Site d'Aulnay-sous-Bois;ILE-DE-FRANCE;45;nd;nd;nd;45;40;15
0932645V;EURIDIS Saint-Denis;ILE-DE-FRANCE;57;58;64;-6;57;25;18
0932747F;Institut de Soudure Industrielle;ILE-DE-FRANCE;13;74;73;1;13;64;23
0932748G;CFA Institut Prozdor;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932750J;Campus Formations et Métiers;ILE-DE-FRANCE;48;61;62;-1;48;32;20
0932751K;Agence Nationale pour la Formation Professionnelle des Adultes - Entreprises;ILE-DE-FRANCE;16;60;59;1;16;50;34
0932753M;CFA Simplon;ILE-DE-FRANCE;28;58;58;1;28;42;30
0932754N;Institut Aero Formation;ILE-DE-FRANCE;10;56;57;-2;10;50;40
0932758T;CFA La Grande Classe;ILE-DE-FRANCE;7;51;59;-8;7;48;45
0932779R;SGC Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932782U;Engagement et Entreprise - L'Académie des Métiers d'Arts (AMA);ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932793F;FCIA Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932794G;CFA Hermès;ILE-DE-FRANCE;0;93;81;12;0;93;7
0932795H;CFA D'FACTO - D'FACTO SUP';ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932806V;CFA Pluvalence SAS - Campus des Carrières;ILE-DE-FRANCE;16;61;62;-1;16;51;33
0932807W;CFA AC Paris;ILE-DE-FRANCE;0;82;70;12;0;82;18
0932808X;CFA Ferroviaire Association pour l'insertion des jeunes dans le secteur ferroviaire;ILE-DE-FRANCE;15;74;71;2;15;62;23
0932811A;CFA - Fédération Française de Badminton;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932841H;CFA Le Relais Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932846N;CFA Kesher Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932855Y;CFA Evoya Conseils;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0932856Z;CFA Weno Formation;ILE-DE-FRANCE;52;nd;nd;nd;52;35;13
0941111X;Université Paris Est Créteil Val-de-Marne;ILE-DE-FRANCE;85;55;60;-5;85;9;6
0941466H;CFA De la Couverture et de la Plomberie;ILE-DE-FRANCE;49;70;68;2;49;36;15
0941887R;AFTRAL CFA TL Rungis;ILE-DE-FRANCE;38;67;66;1;38;42;20
0941925G;CFA Environnement et hygiène des locaux;ILE-DE-FRANCE;43;61;58;4;43;35;22
0941939X;CFA Supalia;ILE-DE-FRANCE;80;54;63;-9;80;11;9
0942129D;EPITECH;ILE-DE-FRANCE;46;41;47;-6;46;22;32
0942169X;Institut Européen de Formation en Ingénierie Informatique- IEF2I;ILE-DE-FRANCE;42;58;60;-2;42;34;24
0942200F;CFA PROMOTRANS Vitry-sur-Seine;ILE-DE-FRANCE;39;78;66;12;39;48;13
0942202H;CFA Académique de Créteil;ILE-DE-FRANCE;34;72;71;1;34;48;18
0942215X;CFA AFANEM;ILE-DE-FRANCE;31;78;74;4;31;53;16
0942217Z;CFA INFA;ILE-DE-FRANCE;9;64;66;-2;9;58;33
0942262Y;Centre de Formation d'Apprentis AFORPA;ILE-DE-FRANCE;40;76;75;1;40;46;14
0942288B;Eco Campus du Bâtiment - CFA Gestes Formation;ILE-DE-FRANCE;36;76;67;9;36;49;15
0942446Y;Institut de Formation Commerciale Permanente;ILE-DE-FRANCE;19;60;59;1;19;49;32
0942447Z;IFTE IDF;ILE-DE-FRANCE;40;53;63;-10;40;32;28
0942449B;Ecoles des Technologies Numériques Appliquées;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942450C;UCPA Formation;ILE-DE-FRANCE;20;66;59;7;20;52;28
0942451D;Institut des Etudes Commerciales;ILE-DE-FRANCE;33;nd;nd;nd;33;38;29
0942452E;XELIA - Brigitte CROFF Conseil et Associés;ILE-DE-FRANCE;6;73;61;12;6;69;25
0942453F;CFA France Metiers - Activ Métiers;ILE-DE-FRANCE;12;57;56;1;12;50;38
0942459M;CFA Fédération Française de Hand Ball;ILE-DE-FRANCE;42;81;69;12;42;47;11
0942461P;CFA Ecole de Préparation au BTS (EPB);ILE-DE-FRANCE;56;51;62;-10;56;22;22
0942462R;CFA Ecole Supérieure de Conduite de Travaux - Rennes;ILE-DE-FRANCE;34;68;69;-1;34;45;21
0942463S;CFA U Enseigne Coopérative;ILE-DE-FRANCE;20;71;66;5;20;57;23
0942471A;CFA Blue Concept;ILE-DE-FRANCE;13;72;62;11;13;63;24
0942483N;Le théâtre du corps Pietragalla-Derouault;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942484P;CFA IFFFEN Association;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942485R;PROMOTRANS Formation Professionnelle Continue - Vitry;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942490W;Ecole métiers de l'alimentation et du commerce;ILE-DE-FRANCE;0;63;51;12;0;63;37
0942491X;CFA Unité mobile d'évaluation gérontologique;ILE-DE-FRANCE;44;55;59;-4;44;31;25
0942503K;CFA All Technics Communication;ILE-DE-FRANCE;12;54;54;0;12;47;41
0942516Z;CFA E2M Formation;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942517A;CFA Delepine - Eco-Campus du Bâtiment;ILE-DE-FRANCE;52;80;69;11;52;38;10
0942522F;CFA L'Empreinte;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0942529N;CFA Aïe Phone;ILE-DE-FRANCE;nd;nd;nd;nd;nd;nd;nd
0951285F;Organisme de formation - Centre de formation d'apprentis GARAC - Ecole Nationale des Professions de l'Automobile - ARGENTEUIL;ILE-DE-FRANCE;47;77;77;0;47;41;12
0951625A;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA - Ermont;ILE-DE-FRANCE;44;60;68;-8;44;34;22
