n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0600040T;Lycée d'enseignement général et technologique Jean Calvin;HAUTS-DE-FRANCE;dont élèves en voie pro sco;51;nd;nd;nd;51;23;26
0600041U;Lycée professionnel Charles de Bovelles - Lycée des métiers;HAUTS-DE-FRANCE;ensemble;49;41;37;4;49;21;30
0600048B;Lycée professionnel Donation de Rothschild;HAUTS-DE-FRANCE;ensemble;53;38;39;-1;53;18;29
0600049C;Lycée professionnel Amyot d'Inville - Lycée des métiers du BTP, de la vente et de la communication graphique;HAUTS-DE-FRANCE;dont apprentis;27;nd;nd;nd;27;59;14
0600049C;Lycée professionnel Amyot d'Inville - Lycée des métiers du BTP, de la vente et de la communication graphique;HAUTS-DE-FRANCE;ensemble;53;36;36;-1;53;17;30
0600049C;Lycée professionnel Amyot d'Inville - Lycée des métiers du BTP, de la vente et de la communication graphique;HAUTS-DE-FRANCE;dont élèves en voie pro sco;54;32;33;-2;54;14;32
0600062S;Lycée professionnel Marie Curie - Lycée des métiers de l'ingénierie des industries mécaniques, chimiques et biotechnologiques;HAUTS-DE-FRANCE;dont apprentis;44;57;69;-12;44;32;24
0600062S;Lycée professionnel Marie Curie - Lycée des métiers de l'ingénierie des industries mécaniques, chimiques et biotechnologiques;HAUTS-DE-FRANCE;ensemble;65;35;47;-12;65;12;23
0600062S;Lycée professionnel Marie Curie - Lycée des métiers de l'ingénierie des industries mécaniques, chimiques et biotechnologiques;HAUTS-DE-FRANCE;dont élèves en voie pro sco;71;22;34;-12;71;6;23
0600063T;Lycée professionnel Jules Uhry - Lycée des métiers de la santé, du soin et du prêt-à-porter;HAUTS-DE-FRANCE;ensemble;61;29;32;-3;61;11;28
0600070A;Etablissement régional d'enseignement adapté Joséphine Baker à Crevecoeur le Grand;HAUTS-DE-FRANCE;ensemble;48;4;16;-12;48;2;50
0601149Y;Lycée général et technologique privé Saint Vincent;HAUTS-DE-FRANCE;ensemble;77;nd;nd;nd;77;5;18
0601162M;Lycée professionnel privé St Vincent de Paul;HAUTS-DE-FRANCE;ensemble;59;38;33;5;59;15;26
0601164P;Lycée professionnel privé Croiset;HAUTS-DE-FRANCE;ensemble;59;61;49;12;59;25;16
0601363F;Lycée professionnel Robert Desnos;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0601363F;Lycée professionnel Robert Desnos;HAUTS-DE-FRANCE;ensemble;56;33;36;-4;56;14;30
0601363F;Lycée professionnel Robert Desnos;HAUTS-DE-FRANCE;dont élèves en voie pro sco;57;29;33;-4;57;12;31
0601470X;Lycée professionnel Lavoisier - Lycée des métiers des services du numérique à la personne - de l'entreprise à l'innovation;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0601470X;Lycée professionnel Lavoisier - Lycée des métiers des services du numérique à la personne - de l'entreprise à l'innovation;HAUTS-DE-FRANCE;ensemble;48;33;38;-4;48;17;35
0601470X;Lycée professionnel Lavoisier - Lycée des métiers des services du numérique à la personne - de l'entreprise à l'innovation;HAUTS-DE-FRANCE;dont élèves en voie pro sco;49;33;37;-4;49;17;34
0601700X;Lycée général et technologique privé Sevigné;HAUTS-DE-FRANCE;ensemble;70;nd;nd;nd;70;20;10
0601701Y;Lycée général et technologique privé Jean-paul II;HAUTS-DE-FRANCE;ensemble;57;47;59;-11;57;20;23
0601787S;Lycée professionnel Roberval - Lycée des métiers;HAUTS-DE-FRANCE;dont apprentis;16;76;75;1;16;64;20
0601787S;Lycée professionnel Roberval - Lycée des métiers;HAUTS-DE-FRANCE;ensemble;51;40;38;2;51;20;29
0601787S;Lycée professionnel Roberval - Lycée des métiers;HAUTS-DE-FRANCE;dont élèves en voie pro sco;53;36;34;2;53;17;30
0601822E;Lycée professionnel Arthur Rimbaud - Lycée des métiers de l'électronique, de la menuiserie et de la vente;HAUTS-DE-FRANCE;ensemble;55;29;34;-5;55;13;32
0601823F;Lycée général et technologique François Truffaut;HAUTS-DE-FRANCE;ensemble;44;53;52;1;44;30;26
0601824G;Lycée général et technologique Jeanne Hachette;HAUTS-DE-FRANCE;ensemble;74;nd;nd;nd;74;15;11
0601826J;Lycée général et technologique Hugues Capet;HAUTS-DE-FRANCE;ensemble;62;65;59;6;62;25;13
0601831P;Lycée général et technologique privé St Joseph du Moncel;HAUTS-DE-FRANCE;ensemble;57;nd;nd;nd;57;23;20
0601832R;Lycée général et technologique Jean Monnet;HAUTS-DE-FRANCE;ensemble;40;47;59;-12;40;28;32
0601845E;Lycée professionnel de la Forêt - Lycée des métiers des services aux entreprises;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0601845E;Lycée professionnel de la Forêt - Lycée des métiers des services aux entreprises;HAUTS-DE-FRANCE;ensemble;53;47;37;9;53;22;25
0601845E;Lycée professionnel de la Forêt - Lycée des métiers des services aux entreprises;HAUTS-DE-FRANCE;dont élèves en voie pro sco;54;45;36;10;54;21;25
0601863Z;Lycée polyvalent Charles de Gaulle - Lycée des métiers de la restauration et du tourisme;HAUTS-DE-FRANCE;ensemble;50;52;53;-1;50;26;24
0601864A;Lycée d'enseignement général et technologique André Malraux;HAUTS-DE-FRANCE;ensemble;33;46;55;-9;33;31;36
0601865B;Lycée général et technologique Condorcet;HAUTS-DE-FRANCE;ensemble;37;50;56;-6;37;31;32
0601870G;Lycée professionnel André Malraux - Lycée des métiers du tertiaire et des services à la personne;HAUTS-DE-FRANCE;ensemble;61;37;33;4;61;15;24
0601896K;Lycée professionnel privé St Joseph du Moncel;HAUTS-DE-FRANCE;ensemble;67;nd;nd;nd;67;9;24
0601897L;Lycée professionnel Jules Verne - Lycée des métiers du génie électrique et des services à la personne;HAUTS-DE-FRANCE;ensemble;49;27;30;-4;49;14;37
0601946P;Lycée professionnel privé Jean-paul II;HAUTS-DE-FRANCE;ensemble;41;39;41;-2;41;23;36
0601947R;Lycée professionnel privé Sévigné;HAUTS-DE-FRANCE;ensemble;77;nd;nd;nd;77;20;3
0610001V;Lycée général et technologique Alain;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0610001V;Lycée général et technologique Alain;NORMANDIE;ensemble;28;70;68;1;28;50;22
0610001V;Lycée général et technologique Alain;NORMANDIE;dont élèves en voie pro sco;nd;nd;nd;nd;nd;nd;nd
0610002W;Lycée polyvalent Navarre Leclerc - Lycée des métiers du tertiaire et des services à la personne;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0610002W;Lycée polyvalent Navarre Leclerc - Lycée des métiers du tertiaire et des services à la personne;NORMANDIE;ensemble;47;45;48;-3;47;24;29
0610002W;Lycée polyvalent Navarre Leclerc - Lycée des métiers du tertiaire et des services à la personne;NORMANDIE;dont élèves en voie pro sco;46;44;48;-3;46;24;30
0610004Y;Lycée professionnel Marcel Mezen;NORMANDIE;ensemble;33;56;50;5;33;37;30
0610006A;Lycée polyvalent Mezeray-Gabriel;NORMANDIE;dont apprentis;36;69;75;-6;36;44;20
0610006A;Lycée polyvalent Mezeray-Gabriel;NORMANDIE;ensemble;56;47;51;-4;56;20;24
0610006A;Lycée polyvalent Mezeray-Gabriel;NORMANDIE;dont élèves en voie pro sco;61;38;41;-3;61;15;24
0610018N;Lycée polyvalent des Andaines - Lycée des métiers du bois et de la transition écologique;NORMANDIE;dont apprentis;32;84;77;7;32;57;11
0610018N;Lycée polyvalent des Andaines - Lycée des métiers du bois et de la transition écologique;NORMANDIE;ensemble;42;64;65;-1;42;37;21
0610018N;Lycée polyvalent des Andaines - Lycée des métiers du bois et de la transition écologique;NORMANDIE;dont élèves en voie pro sco;47;52;59;-6;47;28;25
0610019P;Lycée professionnel Flora Tristan;NORMANDIE;ensemble;39;34;43;-9;39;20;41
0610021S;Lycée polyvalent Jean Guehenno;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0610021S;Lycée polyvalent Jean Guehenno;NORMANDIE;ensemble;48;56;48;7;48;29;23
0610021S;Lycée polyvalent Jean Guehenno;NORMANDIE;dont élèves en voie pro sco;50;52;45;7;50;26;24
0610026X;Lycée polyvalent Napoleon;NORMANDIE;dont apprentis;48;nd;nd;nd;48;38;14
0610026X;Lycée polyvalent Napoleon;NORMANDIE;ensemble;52;34;40;-6;52;16;32
0610026X;Lycée polyvalent Napoleon;NORMANDIE;dont élèves en voie pro sco;53;28;34;-6;53;13;34
0610692W;Lycée polyvalent privé St François de Sales;NORMANDIE;ensemble;48;81;69;12;48;42;10
0610694Y;Lycée général privé Jeanne d'Arc;NORMANDIE;ensemble;30;81;69;12;30;57;13
0610698C;Lycée polyvalent privé Saint Thomas D'Aquin;NORMANDIE;ensemble;46;61;54;7;46;33;21
0610721C;Lycée professionnel privé Jeanne d'Arc;NORMANDIE;ensemble;65;64;52;12;65;23;12
0610724F;Lycée professionnel privé Esat de Giel;NORMANDIE;ensemble;58;49;47;2;58;20;22
0610996B;Etablissement régional d'enseignement adapté Pierre Mendès France;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0610996B;Etablissement régional d'enseignement adapté Pierre Mendès France;NORMANDIE;ensemble;38;29;32;-3;38;18;44
0610996B;Etablissement régional d'enseignement adapté Pierre Mendès France;NORMANDIE;dont élèves en voie pro sco;39;nd;nd;nd;39;11;50
0611148S;Lycée polyvalent Jean Monnet;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0611148S;Lycée polyvalent Jean Monnet;NORMANDIE;ensemble;47;45;47;-2;47;24;29
0611148S;Lycée polyvalent Jean Monnet;NORMANDIE;dont élèves en voie pro sco;49;43;44;-1;49;22;29
0620011A;Lycée Professionnel Jacques Le Caron;HAUTS-DE-FRANCE;dont apprentis;26;73;70;3;26;54;20
0620011A;Lycée Professionnel Jacques Le Caron;HAUTS-DE-FRANCE;ensemble;38;50;47;3;38;31;31
0620011A;Lycée Professionnel Jacques Le Caron;HAUTS-DE-FRANCE;dont élèves en voie pro sco;43;38;34;4;43;22;35
0620018H;Lycée professionnel Fernand Degrugillier;HAUTS-DE-FRANCE;ensemble;42;39;41;-2;42;23;35
0620027T;Lycée polyvalent Pablo Picasso;HAUTS-DE-FRANCE;ensemble;18;55;47;8;18;45;37
0620030W;Lycée professionnel Philippe Auguste;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620030W;Lycée professionnel Philippe Auguste;HAUTS-DE-FRANCE;ensemble;36;59;47;12;36;38;26
0620030W;Lycée professionnel Philippe Auguste;HAUTS-DE-FRANCE;dont élèves en voie pro sco;36;58;46;12;36;37;27
0620040G;Lycée général et technologique Louis Blaringhem;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620040G;Lycée général et technologique Louis Blaringhem;HAUTS-DE-FRANCE;ensemble;38;56;58;-2;38;35;27
0620040G;Lycée général et technologique Louis Blaringhem;HAUTS-DE-FRANCE;dont élèves en voie pro sco;39;52;55;-2;39;32;29
0620042J;Lycée général et technologique André Malraux;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620042J;Lycée général et technologique André Malraux;HAUTS-DE-FRANCE;ensemble;41;57;53;3;41;34;25
0620042J;Lycée général et technologique André Malraux;HAUTS-DE-FRANCE;dont élèves en voie pro sco;41;56;53;3;41;33;26
0620043K;Lycée professionnel Salvador Allende;HAUTS-DE-FRANCE;dont apprentis;25;68;73;-5;25;51;24
0620043K;Lycée professionnel Salvador Allende;HAUTS-DE-FRANCE;ensemble;46;48;48;0;46;26;28
0620043K;Lycée professionnel Salvador Allende;HAUTS-DE-FRANCE;dont élèves en voie pro sco;53;39;37;2;53;18;29
0620052V;Lycée polyvalent Edouard Branly - Lycée des Métiers du Bâtiment et des Energies renouvelables, de l'Industrie des terres d'Opale;HAUTS-DE-FRANCE;dont apprentis;23;nd;nd;nd;23;59;18
0620052V;Lycée polyvalent Edouard Branly - Lycée des Métiers du Bâtiment et des Energies renouvelables, de l'Industrie des terres d'Opale;HAUTS-DE-FRANCE;ensemble;47;51;52;-1;47;27;26
0620052V;Lycée polyvalent Edouard Branly - Lycée des Métiers du Bâtiment et des Energies renouvelables, de l'Industrie des terres d'Opale;HAUTS-DE-FRANCE;dont élèves en voie pro sco;49;47;48;-1;49;24;27
0620056Z;Lycée polyvalent Carnot;HAUTS-DE-FRANCE;ensemble;48;49;46;2;48;26;26
0620059C;Lycée professionnel Léo Lagrange;HAUTS-DE-FRANCE;dont apprentis;15;64;64;-1;15;54;31
0620059C;Lycée professionnel Léo Lagrange;HAUTS-DE-FRANCE;ensemble;41;29;35;-6;41;17;42
0620059C;Lycée professionnel Léo Lagrange;HAUTS-DE-FRANCE;dont élèves en voie pro sco;43;26;32;-6;43;15;42
0620062F;Lycée général et technologique Pierre de Coubertin;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620062F;Lycée général et technologique Pierre de Coubertin;HAUTS-DE-FRANCE;ensemble;26;57;56;1;26;42;32
0620062F;Lycée général et technologique Pierre de Coubertin;HAUTS-DE-FRANCE;dont élèves en voie pro sco;26;57;55;1;26;42;32
0620063G;Lycée Général et Technologique Sophie Berthelot;HAUTS-DE-FRANCE;ensemble;40;63;55;8;40;38;22
0620070P;Lycée général et Technologique Diderot;HAUTS-DE-FRANCE;ensemble;37;58;60;-2;37;37;26
0620093P;Lycée général et technologique Fernand Darchicourt;HAUTS-DE-FRANCE;dont apprentis;53;91;79;12;53;43;4
0620093P;Lycée général et technologique Fernand Darchicourt;HAUTS-DE-FRANCE;ensemble;36;63;60;3;36;40;24
0620093P;Lycée général et technologique Fernand Darchicourt;HAUTS-DE-FRANCE;dont élèves en voie pro sco;32;57;57;0;32;39;29
0620095S;Lycée Polyvalent Louis Pasteur;HAUTS-DE-FRANCE;dont apprentis;35;nd;nd;nd;35;57;8
0620095S;Lycée Polyvalent Louis Pasteur;HAUTS-DE-FRANCE;ensemble;51;51;48;4;51;25;24
0620095S;Lycée Polyvalent Louis Pasteur;HAUTS-DE-FRANCE;dont élèves en voie pro sco;53;47;45;2;53;22;25
0620108F;Lycée général et technologique Condorcet;HAUTS-DE-FRANCE;ensemble;31;51;56;-6;31;35;34
0620109G;Lycée général et technologique Auguste Béhal;HAUTS-DE-FRANCE;ensemble;31;58;57;2;31;40;29
0620110H;Lycée professionnel Auguste Béhal - Lycée des Métiers de la personne, santé, social - Lycée des Métiers de Construction bois et matériaux;HAUTS-DE-FRANCE;dont apprentis;33;77;72;5;33;51;16
0620110H;Lycée professionnel Auguste Béhal - Lycée des Métiers de la personne, santé, social - Lycée des Métiers de Construction bois et matériaux;HAUTS-DE-FRANCE;ensemble;45;39;37;2;45;21;34
0620110H;Lycée professionnel Auguste Béhal - Lycée des Métiers de la personne, santé, social - Lycée des Métiers de Construction bois et matériaux;HAUTS-DE-FRANCE;dont élèves en voie pro sco;47;33;31;2;47;18;35
0620113L;Lycée général et technologique Henri Darras;HAUTS-DE-FRANCE;ensemble;37;61;59;2;37;38;25
0620120U;Lycée général et technologique Anatole France;HAUTS-DE-FRANCE;ensemble;29;58;53;5;29;41;30
0620121V;Lycée professionnel Flora Tristan;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620121V;Lycée professionnel Flora Tristan;HAUTS-DE-FRANCE;ensemble;38;41;38;2;38;25;37
0620121V;Lycée professionnel Flora Tristan;HAUTS-DE-FRANCE;dont élèves en voie pro sco;40;36;35;2;40;22;38
0620124Y;Lycée professionnel Bernard Chochoy;HAUTS-DE-FRANCE;dont apprentis;38;nd;nd;nd;38;46;16
0620124Y;Lycée professionnel Bernard Chochoy;HAUTS-DE-FRANCE;ensemble;48;53;41;12;48;27;25
0620124Y;Lycée professionnel Bernard Chochoy;HAUTS-DE-FRANCE;dont élèves en voie pro sco;50;49;37;12;50;25;25
0620131F;Lycée professionnel des Deux Caps;HAUTS-DE-FRANCE;ensemble;60;37;38;-1;60;15;25
0620140R;Lycée polyvalent Eugène Woillez;HAUTS-DE-FRANCE;ensemble;49;45;48;-3;49;23;28
0620150B;Lycée professionnel Irène Joliot-Curie;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620150B;Lycée professionnel Irène Joliot-Curie;HAUTS-DE-FRANCE;ensemble;51;33;33;-1;51;16;33
0620150B;Lycée professionnel Irène Joliot-Curie;HAUTS-DE-FRANCE;dont élèves en voie pro sco;52;31;33;-2;52;15;33
0620161N;Lycée général et technologique Alexandre Ribot;HAUTS-DE-FRANCE;ensemble;35;57;58;-1;35;37;28
0620162P;Lycée Professionnel du pays de Saint-Omer;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620162P;Lycée Professionnel du pays de Saint-Omer;HAUTS-DE-FRANCE;ensemble;50;35;36;-1;50;17;33
0620162P;Lycée Professionnel du pays de Saint-Omer;HAUTS-DE-FRANCE;dont élèves en voie pro sco;50;33;35;-2;50;16;34
0620166U;Lycée général et technologique Albert Châtelet;HAUTS-DE-FRANCE;ensemble;46;57;58;-2;46;31;23
0620167V;Lycée professionnel Pierre Mendès France;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620167V;Lycée professionnel Pierre Mendès France;HAUTS-DE-FRANCE;ensemble;45;43;38;4;45;24;31
0620167V;Lycée professionnel Pierre Mendès France;HAUTS-DE-FRANCE;dont élèves en voie pro sco;47;38;34;4;47;20;33
0620187S;Lycée professionnel Jules Verne;HAUTS-DE-FRANCE;dont apprentis;17;70;74;-4;17;58;25
0620187S;Lycée professionnel Jules Verne;HAUTS-DE-FRANCE;ensemble;42;38;45;-7;42;22;36
0620187S;Lycée professionnel Jules Verne;HAUTS-DE-FRANCE;dont élèves en voie pro sco;48;25;34;-8;48;13;39
0620188T;Lycée professionnel du Detroit - Lycée des Métiers de la Mode et des Textiles - Lycée des Métiers de la Maintenance Industrielle des Terres d'Opale;HAUTS-DE-FRANCE;dont apprentis;46;56;54;2;46;31;23
0620188T;Lycée professionnel du Detroit - Lycée des Métiers de la Mode et des Textiles - Lycée des Métiers de la Maintenance Industrielle des Terres d'Opale;HAUTS-DE-FRANCE;ensemble;51;35;36;-1;51;17;32
0620188T;Lycée professionnel du Detroit - Lycée des Métiers de la Mode et des Textiles - Lycée des Métiers de la Maintenance Industrielle des Terres d'Opale;HAUTS-DE-FRANCE;dont élèves en voie pro sco;52;30;32;-2;52;15;33
0620189U;Lycée professionnel Pierre de Coubertin;HAUTS-DE-FRANCE;ensemble;52;33;32;1;52;16;32
0620190V;Lycée professionnel Henri Darras - Lycée des métiers de la chaudronnerie industrielle;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620190V;Lycée professionnel Henri Darras - Lycée des métiers de la chaudronnerie industrielle;HAUTS-DE-FRANCE;ensemble;61;37;42;-5;61;15;24
0620190V;Lycée professionnel Henri Darras - Lycée des métiers de la chaudronnerie industrielle;HAUTS-DE-FRANCE;dont élèves en voie pro sco;62;33;37;-4;62;13;25
0620192X;Lycée professionnel Pierre Mendès France;HAUTS-DE-FRANCE;ensemble;46;24;27;-3;46;13;41
0620220C;Lycée professionnel La Peupleraie;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620220C;Lycée professionnel La Peupleraie;HAUTS-DE-FRANCE;ensemble;44;31;33;-2;44;17;39
0620220C;Lycée professionnel La Peupleraie;HAUTS-DE-FRANCE;dont élèves en voie pro sco;44;30;33;-2;44;17;39
0620221D;Lycée professionnel Professeur Clerc;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0620221D;Lycée professionnel Professeur Clerc;HAUTS-DE-FRANCE;ensemble;44;41;39;2;44;23;33
0620221D;Lycée professionnel Professeur Clerc;HAUTS-DE-FRANCE;dont élèves en voie pro sco;44;40;38;2;44;22;34
0620229M;Etablissement régional d'enseignement adapté Antoine de Saint-Exupéry;HAUTS-DE-FRANCE;ensemble;71;nd;nd;nd;71;10;19
0620256S;Lycée polyvalent Guy Mollet;HAUTS-DE-FRANCE;ensemble;38;56;54;1;38;35;27
0620257T;Lycée professionnel Savary - Ferry;HAUTS-DE-FRANCE;dont apprentis;36;65;65;0;36;42;22
0620257T;Lycée professionnel Savary - Ferry;HAUTS-DE-FRANCE;ensemble;54;46;46;0;54;21;25
0620257T;Lycée professionnel Savary - Ferry;HAUTS-DE-FRANCE;dont élèves en voie pro sco;57;41;42;-1;57;18;25
0620258U;Lycée professionnel Voltaire;HAUTS-DE-FRANCE;ensemble;51;31;31;0;51;15;34
0622089J;Lycée professionnel André Malraux;HAUTS-DE-FRANCE;ensemble;56;35;35;0;56;16;28
0622099V;Etablissement régional d'enseignement adapté Cote d'Opale;HAUTS-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0622099V;Etablissement régional d'enseignement adapté Cote d'Opale;HAUTS-DE-FRANCE;ensemble;53;13;19;-5;53;6;41
0622099V;Etablissement régional d'enseignement adapté Cote d'Opale;HAUTS-DE-FRANCE;dont élèves en voie pro sco;54;11;17;-7;54;5;41
0622110G;Lycée général et technologique privé Saint Pierre;HAUTS-DE-FRANCE;ensemble;17;80;68;12;17;67;16
0622114L;Lycée polyvalent privé Saint Paul;HAUTS-DE-FRANCE;ensemble;67;48;51;-3;67;16;17
0622150A;Lycée polyvalent privé Jean Bosco;HAUTS-DE-FRANCE;ensemble;54;39;37;1;54;18;28
0622192W;Lycée professionnel privé Saint Joseph;HAUTS-DE-FRANCE;ensemble;60;38;37;1;60;15;25
0622195Z;Lycée professionnel privé Sainte Marie;HAUTS-DE-FRANCE;ensemble;26;44;53;-8;26;33;41
0622196A;Lycée Polyvalent Privé Baudimont - Lycée des Métiers du tertiaire commercial et du management;HAUTS-DE-FRANCE;ensemble;63;44;52;-8;63;16;21
0622198C;Lycée polyvalent privé et Campus St Joseph - Lycée des Métiers Energies,Numérique et Automation - Management,Gestion,Communication - Santé,Social;HAUTS-DE-FRANCE;ensemble;60;46;52;-5;60;19;21
0622199D;Lycée polyvalent privé Saint Denis;HAUTS-DE-FRANCE;ensemble;54;63;58;6;54;29;17
