n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0921156G;Lycée polyvalent Galilée, lycée des métiers de la chimie,  de la plasturgie et des biotechnologies;ILE-DE-FRANCE;dont apprentis;65;;;;65;13;22
0921156G;Lycée polyvalent Galilée, lycée des métiers de la chimie,  de la plasturgie et des biotechnologies;ILE-DE-FRANCE;ensemble;49;36;43;-6;49;18;33
0921156G;Lycée polyvalent Galilée, lycée des métiers de la chimie,  de la plasturgie et des biotechnologies;ILE-DE-FRANCE;dont élèves en voie pro sco;47;36;41;-5;47;19;34
0921166T;Lycée polyvalent Jean Jaurès, lycée des métiers de la santé et du social;ILE-DE-FRANCE;ensemble;47;40;38;2;47;21;32
0921229L;Lycée polyvalent Anatole-France, lycée des métiers de l'électrotechnique, des services et de la tapisserie d'ameublement;ILE-DE-FRANCE;dont apprentis;;;;;;;
0921229L;Lycée polyvalent Anatole-France, lycée des métiers de l'électrotechnique, des services et de la tapisserie d'ameublement;ILE-DE-FRANCE;ensemble;50;38;31;7;50;19;31
0921229L;Lycée polyvalent Anatole-France, lycée des métiers de l'électrotechnique, des services et de la tapisserie d'ameublement;ILE-DE-FRANCE;dont élèves en voie pro sco;51;36;29;7;51;18;31
0921230M;Lycée polyvalent Léonard de Vinci, lycée des métiers de la micro-technologie, de l'optique et des services aux entreprises;ILE-DE-FRANCE;dont apprentis;22;76;70;6;22;59;19
0921230M;Lycée polyvalent Léonard de Vinci, lycée des métiers de la micro-technologie, de l'optique et des services aux entreprises;ILE-DE-FRANCE;ensemble;43;42;43;-1;43;24;33
0921230M;Lycée polyvalent Léonard de Vinci, lycée des métiers de la micro-technologie, de l'optique et des services aux entreprises;ILE-DE-FRANCE;dont élèves en voie pro sco;44;38;40;-2;44;21;35
0921399W;Lycée général et technologique Maurice Genevoix;ILE-DE-FRANCE;ensemble;43;;;;43;;
0921484N;Lycée polyvalent privé Montalembert;ILE-DE-FRANCE;ensemble;59;38;50;-12;59;15;26
0921500F;Lycée professionnel Voilin, lycée des métiers de l'accueil, de la vente et des services aux entreprises;ILE-DE-FRANCE;ensemble;52;30;29;1;52;14;34
0921505L;Lycée professionnel Louis Dardenne;ILE-DE-FRANCE;ensemble;54;33;29;4;54;15;31
0921592F;Lycée professionnel Les Cotes de Villebon, lycée des métiers de bouche, du commerce et de l'industrie;ILE-DE-FRANCE;dont apprentis;22;58;52;6;22;45;33
0921592F;Lycée professionnel Les Cotes de Villebon, lycée des métiers de bouche, du commerce et de l'industrie;ILE-DE-FRANCE;ensemble;46;41;37;3;46;22;32
0921592F;Lycée professionnel Les Cotes de Villebon, lycée des métiers de bouche, du commerce et de l'industrie;ILE-DE-FRANCE;dont élèves en voie pro sco;50;36;33;3;50;18;32
0921594H;Lycée général et technologique Michel Ange;ILE-DE-FRANCE;dont apprentis;26;;;;26;39;35
0921594H;Lycée général et technologique Michel Ange;ILE-DE-FRANCE;ensemble;35;43;55;-12;35;28;37
0921594H;Lycée général et technologique Michel Ange;ILE-DE-FRANCE;dont élèves en voie pro sco;38;39;51;-12;38;24;38
0921595J;Lycée professionnel Daniel Balavoine;ILE-DE-FRANCE;dont apprentis;;;;;;;
0921595J;Lycée professionnel Daniel Balavoine;ILE-DE-FRANCE;ensemble;46;26;31;-4;46;14;40
0921595J;Lycée professionnel Daniel Balavoine;ILE-DE-FRANCE;dont élèves en voie pro sco;46;27;30;-3;46;15;39
0921625S;Lycée professionnel Paul Painlevé, lycée des métiers du commerce, de la communication et de la gestion;ILE-DE-FRANCE;dont apprentis;17;;;;17;52;31
0921625S;Lycée professionnel Paul Painlevé, lycée des métiers du commerce, de la communication et de la gestion;ILE-DE-FRANCE;ensemble;39;32;35;-3;39;20;41
0921625S;Lycée professionnel Paul Painlevé, lycée des métiers du commerce, de la communication et de la gestion;ILE-DE-FRANCE;dont élèves en voie pro sco;41;28;33;-5;41;17;42
0921626T;Lycée professionnel Claude Chappe;ILE-DE-FRANCE;ensemble;44;25;33;-9;44;14;42
0921676X;Lycée professionnel Théodore Monod, lycée des métiers de l'hôtellerie et des services à vocation internationale;ILE-DE-FRANCE;dont apprentis;26;63;54;9;26;47;27
0921676X;Lycée professionnel Théodore Monod, lycée des métiers de l'hôtellerie et des services à vocation internationale;ILE-DE-FRANCE;ensemble;54;36;36;0;54;17;29
0921676X;Lycée professionnel Théodore Monod, lycée des métiers de l'hôtellerie et des services à vocation internationale;ILE-DE-FRANCE;dont élèves en voie pro sco;56;31;33;-2;56;14;30
0921932A;Lycée professionnel privé La Salle Passy Buzenval;ILE-DE-FRANCE;ensemble;75;;;;75;0;25
0921935D;Etablissement régional d'enseignement adapté Toulouse Lautrec;ILE-DE-FRANCE;ensemble;49;42;42;0;49;21;30
0922149L;Lycée polyvalent  Auffray, lycée des métiers de l'hôtellerie-tourisme, de la santé et du social;ILE-DE-FRANCE;dont apprentis;36;55;54;1;36;36;28
0922149L;Lycée polyvalent  Auffray, lycée des métiers de l'hôtellerie-tourisme, de la santé et du social;ILE-DE-FRANCE;ensemble;44;42;43;-1;44;24;32
0922149L;Lycée polyvalent  Auffray, lycée des métiers de l'hôtellerie-tourisme, de la santé et du social;ILE-DE-FRANCE;dont élèves en voie pro sco;45;40;41;-1;45;22;33
0922249V;Lycée polyvalent Montesquieu;ILE-DE-FRANCE;ensemble;61;29;29;1;61;11;28
0922276Z;Lycée polyvalent Santos Dumont, lycée des métiers de l'hôtellerie et de la gestion des entreprises;ILE-DE-FRANCE;dont apprentis;66;68;56;12;66;23;11
0922276Z;Lycée polyvalent Santos Dumont, lycée des métiers de l'hôtellerie et de la gestion des entreprises;ILE-DE-FRANCE;ensemble;57;41;42;-1;57;18;25
0922276Z;Lycée polyvalent Santos Dumont, lycée des métiers de l'hôtellerie et de la gestion des entreprises;ILE-DE-FRANCE;dont élèves en voie pro sco;53;34;38;-4;53;16;31
0922277A;Lycée polyvalent Charles Petiet;ILE-DE-FRANCE;dont apprentis;;;;;;;
0922277A;Lycée polyvalent Charles Petiet;ILE-DE-FRANCE;ensemble;46;34;38;-5;46;18;36
0922277A;Lycée polyvalent Charles Petiet;ILE-DE-FRANCE;dont élèves en voie pro sco;46;33;38;-5;46;18;36
0922398G;Lycée polyvalent Gustave Eiffel, lycée des métiers de la santé, de la communication et du commerce;ILE-DE-FRANCE;ensemble;55;36;32;4;55;16;29
0922427N;Lycée polyvalent Claude Garamont, lycée des métiers de la chaîne graphiques;ILE-DE-FRANCE;ensemble;50;27;27;0;50;13;37
0922443F;Lycée polyvalent  Etienne-Jules Marey, lycée des métiers de la petite enfance et des soins à la personne;ILE-DE-FRANCE;dont apprentis;;;;;;;
0922443F;Lycée polyvalent  Etienne-Jules Marey, lycée des métiers de la petite enfance et des soins à la personne;ILE-DE-FRANCE;ensemble;53;33;26;7;53;15;32
0922443F;Lycée polyvalent  Etienne-Jules Marey, lycée des métiers de la petite enfance et des soins à la personne;ILE-DE-FRANCE;dont élèves en voie pro sco;54;33;25;7;54;15;31
0922464D;Lycée polyvalent Louise Michel;ILE-DE-FRANCE;dont apprentis;46;;;;46;29;25
0922464D;Lycée polyvalent Louise Michel;ILE-DE-FRANCE;ensemble;45;36;36;0;45;20;35
0922464D;Lycée polyvalent Louise Michel;ILE-DE-FRANCE;dont élèves en voie pro sco;45;34;33;1;45;19;36
0922653J;Lycée polyvalent privé la Salle Saint Nicolas, lycée des métiers;ILE-DE-FRANCE;ensemble;55;38;44;-6;55;17;28
0930116W;Lycée général et technologique Henri Wallon;ILE-DE-FRANCE;ensemble;33;58;52;6;33;39;28
0930117X;Lycée général et Technologique Le Corbusier;ILE-DE-FRANCE;ensemble;28;47;48;-1;28;34;38
0930118Y;Lycée général et technologique Jean Renoir;ILE-DE-FRANCE;ensemble;35;48;49;-1;35;31;34
0930119Z;Lycée polyvalent Eugène Delacroix;ILE-DE-FRANCE;dont apprentis;;;;;;;
0930119Z;Lycée polyvalent Eugène Delacroix;ILE-DE-FRANCE;ensemble;51;44;39;5;51;22;27
0930119Z;Lycée polyvalent Eugène Delacroix;ILE-DE-FRANCE;dont élèves en voie pro sco;51;44;38;6;51;22;27
0930120A;Lycée général et technologique Jacques Feyder;ILE-DE-FRANCE;ensemble;24;53;49;4;24;40;36
0930121B;Lycée enseignement général et technologique Jean Jaurès;ILE-DE-FRANCE;ensemble;35;46;50;-4;35;30;35
0930122C;Lycée général et technologique Condorcet;ILE-DE-FRANCE;ensemble;33;43;53;-10;33;29;38
0930123D;Lycée général et technologique Olympe de Gouges;ILE-DE-FRANCE;ensemble;25;;;;25;;
0930125F;Lycée enseignement général et technologique Paul Eluard;ILE-DE-FRANCE;dont apprentis;34;;;;34;38;28
0930125F;Lycée enseignement général et technologique Paul Eluard;ILE-DE-FRANCE;ensemble;33;52;53;-1;33;35;32
0930125F;Lycée enseignement général et technologique Paul Eluard;ILE-DE-FRANCE;dont élèves en voie pro sco;33;52;53;-1;33;35;32
0930126G;Lycée polyvalent Auguste Blanqui;ILE-DE-FRANCE;ensemble;63;42;32;10;63;16;21
0930127H;Lycée général et technologique Clémenceau;ILE-DE-FRANCE;ensemble;28;50;52;-2;28;36;36
0930128J;Lycée professionnel Denis Papin;ILE-DE-FRANCE;ensemble;53;20;31;-11;53;9;38
0930129K;Lycée professionnel Madeleine Vionnet;ILE-DE-FRANCE;ensemble;45;30;31;-1;45;16;39
0930130L;Lycée professionnel Condorcet - Lycée des métiers du traitement de surface des matériaux - Lycée des métiers de maintenance et après-vente automobile;ILE-DE-FRANCE;ensemble;59;22;34;-12;59;9;32
0930133P;Lycée professionnel Théodore Monod - Lycée des métiers du commerce et de la vente;ILE-DE-FRANCE;ensemble;48;23;28;-5;48;12;40
0930135S;Lycée professionnel Simone Weil;ILE-DE-FRANCE;ensemble;48;27;30;-3;48;14;38
0930136T;Lycée polyvalent Claude-Nicolas Ledoux - Lycée des métiers de l'éco-construction et de la décoration;ILE-DE-FRANCE;ensemble;44;28;29;-1;44;16;40
0930138V;Lycée professionnel Frédéric Bartholdi;ILE-DE-FRANCE;ensemble;57;25;29;-4;57;11;32
0930830X;Lycée général et technologique Albert Schweitzer;ILE-DE-FRANCE;ensemble;58;54;56;-2;58;23;19
0930831Y;Lycée professionnel Aristide Briand - Lycée des métiers de l'aérien;ILE-DE-FRANCE;ensemble;44;30;30;0;44;17;39
0930833A;Lycée enseignement général et technologique Jean Zay;ILE-DE-FRANCE;ensemble;38;53;48;5;38;33;29
0930834B;Lycée général et technologique Voillaume;ILE-DE-FRANCE;ensemble;30;49;46;3;30;34;36
0930846P;Lycée professionnel Voillaume, Lyc métiers management, gestion, administration communication - Lyc métiers conception réalisation systèmes industriels;ILE-DE-FRANCE;ensemble;53;37;33;4;53;18;29
0930929E;Lycée professionnel privé Jeanne la Lorraine;ILE-DE-FRANCE;ensemble;42;26;34;-8;42;15;43
0930933J;Lycée polyvalent privé Assomption;ILE-DE-FRANCE;ensemble;67;17;27;-10;67;5;28
0930936M;Lycée polyvalent privé Saint Benoist de l'Europe;ILE-DE-FRANCE;ensemble;62;;;;62;17;21
0930946Y;Lycée professionnel privé Saint Vincent de Paul;ILE-DE-FRANCE;ensemble;61;11;23;-12;61;4;35
0930960N;Lycée professionnel privé ORT;ILE-DE-FRANCE;ensemble;56;59;47;12;56;26;18
0931024H;Lycée professionnel Jean-Pierre Timbaud;ILE-DE-FRANCE;dont apprentis;;;;;;;
0931024H;Lycée professionnel Jean-Pierre Timbaud;ILE-DE-FRANCE;ensemble;50;28;31;-3;50;14;36
0931024H;Lycée professionnel Jean-Pierre Timbaud;ILE-DE-FRANCE;dont élèves en voie pro sco;51;27;31;-3;51;13;36
0931026K;Lycée polyvalent privé Protectorat Saint Joseph;ILE-DE-FRANCE;ensemble;56;53;51;3;56;23;21
0931193S;Lycée professionnel Hélène Boucher - Lycée des métiers du transport;ILE-DE-FRANCE;ensemble;64;35;33;2;64;12;24
0931198X;Lycée professionnel Alfred Costes - Lycée des métiers de la communication et de l'industrie graphique;ILE-DE-FRANCE;ensemble;66;20;27;-7;66;7;27
0931233K;Lycée professionnel Jean-Baptiste Clément - Lycée des métiers de la vente et du commerce;ILE-DE-FRANCE;ensemble;49;25;26;-1;49;13;38
0931272C;Lycée général et technologique Gustave Eiffel;ILE-DE-FRANCE;ensemble;38;55;51;4;38;34;28
0931369H;Lycée professionnel privé Françoise Cabrini - Lycée des métiers de la vente;ILE-DE-FRANCE;ensemble;65;25;30;-5;65;9;26
0931430Z;Lycée général et technologique Jacques Brel;ILE-DE-FRANCE;ensemble;34;45;46;-1;34;30;36
0931565W;Lycée général et technologique Flora Tristan;ILE-DE-FRANCE;ensemble;51;54;48;6;51;26;23
0931573E;Lycée professionnel privé Robert Schuman;ILE-DE-FRANCE;ensemble;82;20;32;-12;82;4;14
0931584S;Lycée polyvalent Jean Rostand;ILE-DE-FRANCE;ensemble;41;38;43;-5;41;22;37
0931585T;Lycée général et technologique André Boulloche;ILE-DE-FRANCE;ensemble;38;53;55;-2;38;33;29
0931613Y;Lycée général et technologique Louise Michel;ILE-DE-FRANCE;ensemble;18;56;46;10;18;46;36
0931735F;Lycée professionnel Louise Michel - Lycée des métiers de la vente et du commerce;ILE-DE-FRANCE;ensemble;43;27;28;-1;43;15;42
0931738J;Lycée professionnel Arthur Rimbaud;ILE-DE-FRANCE;ensemble;51;37;28;9;51;18;31
0931739K;Lycée professionnel Jean Moulin;ILE-DE-FRANCE;ensemble;48;23;28;-5;48;12;40
0931779D;Lycée de l'Horticulture et du Paysage Jeanne Baret;ILE-DE-FRANCE;ensemble;47;35;32;3;47;19;34
0931796X;Lycée enseignement général et technologique privé O R T;ILE-DE-FRANCE;ensemble;52;67;55;12;52;32;16
0931797Y;Lycée polyvalent privé Jean-Baptiste de la Salle - lycée des métiers des applications de l'énergie électrique et de leur maintenance;ILE-DE-FRANCE;ensemble;50;36;41;-5;50;18;32
0932026X;Lycée polyvalent Alfred Nobel;ILE-DE-FRANCE;ensemble;47;31;32;-1;47;17;36
0932030B;Lycée polyvalent Maurice Utrillo;ILE-DE-FRANCE;ensemble;58;35;38;-3;58;15;27
0932031C;Lycée général et technologique Charles de Gaulle;ILE-DE-FRANCE;ensemble;30;66;54;12;30;46;24
0932046U;Lycée polyvalent Léonard de Vinci - Lycée des métiers du transport;ILE-DE-FRANCE;dont apprentis;29;60;67;-8;29;42;29
0932046U;Lycée polyvalent Léonard de Vinci - Lycée des métiers du transport;ILE-DE-FRANCE;ensemble;35;42;46;-5;35;27;38
0932046U;Lycée polyvalent Léonard de Vinci - Lycée des métiers du transport;ILE-DE-FRANCE;dont élèves en voie pro sco;37;35;38;-3;37;22;41
0932047V;Lycée polyvalent Evariste Galois - Lycée des métiers de l'audiovisuel;ILE-DE-FRANCE;ensemble;53;43;39;4;53;20;27
0932048W;Lycée polyvalent Blaise Cendrars;ILE-DE-FRANCE;ensemble;64;22;27;-4;64;8;28
0932073Y;Lycée polyvalent Paul Robert;ILE-DE-FRANCE;ensemble;52;23;27;-3;52;11;37
0932074Z;Lycée polyvalent Marcel Cachin - Lycée des métiers de la santé et du travail social;ILE-DE-FRANCE;ensemble;43;33;36;-3;43;19;38
0932116V;Lycée polyvalent Eugénie Cotton - Lycée des métiers création graphique, numérique et développement de l'entreprise;ILE-DE-FRANCE;ensemble;56;24;28;-4;56;11;33
0932117W;Lycée polyvalent Lucie Aubrac;ILE-DE-FRANCE;ensemble;61;30;29;1;61;12;27
0932118X;Lycée polyvalent Jean Moulin;ILE-DE-FRANCE;ensemble;48;29;30;-1;48;15;37
0932119Y;Lycée polyvalent Eugène Henaff - Lycée des métiers de l'énergie;ILE-DE-FRANCE;dont apprentis;21;;;;21;46;33
0932119Y;Lycée polyvalent Eugène Henaff - Lycée des métiers de l'énergie;ILE-DE-FRANCE;ensemble;50;33;35;-2;50;16;34
0932119Y;Lycée polyvalent Eugène Henaff - Lycée des métiers de l'énergie;ILE-DE-FRANCE;dont élèves en voie pro sco;52;29;30;-1;52;14;34
0932120Z;Lycée polyvalent Henri Sellier - Lycée des métiers de la santé et du social;ILE-DE-FRANCE;dont apprentis;;;;;;;
0932120Z;Lycée polyvalent Henri Sellier - Lycée des métiers de la santé et du social;ILE-DE-FRANCE;ensemble;59;29;31;-2;59;12;29
0932120Z;Lycée polyvalent Henri Sellier - Lycée des métiers de la santé et du social;ILE-DE-FRANCE;dont élèves en voie pro sco;59;29;31;-2;59;12;29
0932121A;Lycée polyvalent Suger - Lycée des métiers de l'image et du son;ILE-DE-FRANCE;ensemble;46;29;34;-5;46;16;38
0932122B;Lycée polyvalent d'Alembert;ILE-DE-FRANCE;ensemble;54;24;28;-5;54;11;35
0932123C;Lycée polyvalent Sabatier - Lycée des métiers de l'esthétique et de la coiffure;ILE-DE-FRANCE;ensemble;55;31;32;-1;55;14;31
0932126F;Lycée polyvalent François Rabelais - Lycée des métiers de l'hôtellerie et de la restauration;ILE-DE-FRANCE;dont apprentis;;;;;;;
0932126F;Lycée polyvalent François Rabelais - Lycée des métiers de l'hôtellerie et de la restauration;ILE-DE-FRANCE;ensemble;48;41;40;2;48;22;30
0932126F;Lycée polyvalent François Rabelais - Lycée des métiers de l'hôtellerie et de la restauration;ILE-DE-FRANCE;dont élèves en voie pro sco;49;40;38;2;49;20;31
0932129J;Lycée polyvalent Application de l'Enna - Lycée des métiers des structures métalliques;ILE-DE-FRANCE;ensemble;57;31;31;0;57;13;30
0932221J;Lycée polyvalent Blaise Pascal - Lycée des métiers de la santé et de l'aide à la personne;ILE-DE-FRANCE;ensemble;58;29;33;-4;58;12;30
0932222K;Lycée polyvalent René Cassin - Lycée des métiers de l'électrotechnique;ILE-DE-FRANCE;ensemble;60;42;30;12;60;17;23
0932229T;Lycée polyvalent Paul Le Rolland - Lycée des métiers de la conception et de la réalisation de systèmes industriels;ILE-DE-FRANCE;dont apprentis;26;55;67;-12;26;41;33
0932229T;Lycée polyvalent Paul Le Rolland - Lycée des métiers de la conception et de la réalisation de systèmes industriels;ILE-DE-FRANCE;ensemble;42;30;36;-6;42;18;40
0932229T;Lycée polyvalent Paul Le Rolland - Lycée des métiers de la conception et de la réalisation de systèmes industriels;ILE-DE-FRANCE;dont élèves en voie pro sco;45;25;28;-3;45;14;41
0932260B;Lycée polyvalent Georges Brassens - Lycée des métiers du management, de la gestion, de l'administration et de la communication;ILE-DE-FRANCE;ensemble;53;33;28;5;53;16;31
0932267J;Lycée polyvalent Liberté - Lycée des métiers du laboratoire et de la santé;ILE-DE-FRANCE;dont apprentis;32;75;73;2;32;50;18
0932267J;Lycée polyvalent Liberté - Lycée des métiers du laboratoire et de la santé;ILE-DE-FRANCE;ensemble;40;64;63;1;40;39;21
0932267J;Lycée polyvalent Liberté - Lycée des métiers du laboratoire et de la santé;ILE-DE-FRANCE;dont élèves en voie pro sco;57;26;26;0;57;11;32
0932282A;Lycée polyvalent Léo Lagrange;ILE-DE-FRANCE;ensemble;54;28;30;-2;54;13;33
0932291K;Lycee polyvalent Nicolas-Joseph Cugnot - Lycée des métiers de l'automobile;ILE-DE-FRANCE;ensemble;50;28;35;-7;50;14;36
0932667U;Lycée polyvalent Angela Davis;ILE-DE-FRANCE;ensemble;59;42;32;11;59;17;24
0932721C;Lycée professionnel privé Marcel LAMY;ILE-DE-FRANCE;ensemble;23;;;;23;23;54
0940112L;Lycée polyvalent Louise Michel - Lycée des métiers de la santé;ILE-DE-FRANCE;ensemble;55;38;27;11;55;17;28
0940113M;Lycée polyvalent Langevin-Wallon;ILE-DE-FRANCE;dont apprentis;;;;;;;
0940113M;Lycée polyvalent Langevin-Wallon;ILE-DE-FRANCE;ensemble;46;41;42;0;46;22;32
0940113M;Lycée polyvalent Langevin-Wallon;ILE-DE-FRANCE;dont élèves en voie pro sco;46;38;40;-2;46;21;33
0940114N;Lycée polyvalent Antoine de Saint-Exupéry;ILE-DE-FRANCE;ensemble;47;48;44;4;47;25;28
0940116R;Lycée général et technologique Eugène Delacroix;ILE-DE-FRANCE;ensemble;39;47;46;1;39;29;32
0940118T;Lycée polyvalent L Armand, Lyc mét télécommunications réseaux informatiques, électricité et applications, conception mécanique assistée par ordinateur;ILE-DE-FRANCE;dont apprentis;14;47;59;-12;14;40;46
0940118T;Lycée polyvalent L Armand, Lyc mét télécommunications réseaux informatiques, électricité et applications, conception mécanique assistée par ordinateur;ILE-DE-FRANCE;ensemble;56;31;43;-12;56;14;30
